Total itineraries 3288
Disrupted itineraries 2089
Total #flights 608
Total #airports 35
Preprocessing time 9.099307
MIP runtime 0.031225
MIP objective 32223693.750000
MIP number of zero variables 17917.000000 out of 20009
itin 1: OG pax count 61, sol cancelled  61
itin 460: OG pax count 3, sol cancelled  3
itin 461: OG pax count 3, sol cancelled  3
itin 465: OG pax count 73, sol cancelled  73
itin 466: OG pax count 14, sol cancelled  14
itin 467: OG pax count 16, sol cancelled  16
itin 468: OG pax count 4, sol cancelled  4
itin 471: OG pax count 78, sol cancelled  78
itin 472: OG pax count 7, sol cancelled  7
itin 473: OG pax count 19, sol cancelled  19
itin 474: OG pax count 2, sol cancelled  2
itin 475: OG pax count 3, sol cancelled  3
itin 478: OG pax count 52, sol cancelled  52
itin 479: OG pax count 29, sol cancelled  29
itin 480: OG pax count 16, sol cancelled  16
itin 481: OG pax count 11, sol cancelled  11
itin 482: OG pax count 52, sol cancelled  52
itin 483: OG pax count 13, sol cancelled  13
itin 484: OG pax count 31, sol cancelled  31
itin 485: OG pax count 3, sol cancelled  3
itin 488: OG pax count 78, sol cancelled  78
itin 489: OG pax count 15, sol cancelled  15
itin 490: OG pax count 19, sol cancelled  19
itin 491: OG pax count 2, sol cancelled  2
itin 492: OG pax count 3, sol cancelled  3
itin 496: OG pax count 73, sol cancelled  73
itin 497: OG pax count 15, sol cancelled  15
itin 498: OG pax count 23, sol cancelled  23
itin 499: OG pax count 6, sol cancelled  6
itin 503: OG pax count 14, sol cancelled  14
itin 505: OG pax count 3, sol cancelled  3
itin 509: OG pax count 14, sol cancelled  14
itin 511: OG pax count 4, sol cancelled  4
itin 512: OG pax count 65, sol cancelled  65
itin 513: OG pax count 14, sol cancelled  14
itin 514: OG pax count 25, sol cancelled  25
itin 515: OG pax count 6, sol cancelled  6
itin 516: OG pax count 62, sol cancelled  62
itin 517: OG pax count 7, sol cancelled  7
itin 518: OG pax count 27, sol cancelled  27
itin 519: OG pax count 3, sol cancelled  3
itin 522: OG pax count 47, sol cancelled  47
itin 523: OG pax count 12, sol cancelled  12
itin 524: OG pax count 37, sol cancelled  37
itin 525: OG pax count 8, sol cancelled  8
itin 529: OG pax count 57, sol cancelled  57
itin 530: OG pax count 15, sol cancelled  15
itin 531: OG pax count 40, sol cancelled  40
itin 532: OG pax count 7, sol cancelled  7
itin 533: OG pax count 14, sol cancelled  14
itin 534: OG pax count 1, sol cancelled  1
itin 535: OG pax count 2, sol cancelled  2
itin 536: OG pax count 25, sol cancelled  25
itin 537: OG pax count 5, sol cancelled  5
itin 538: OG pax count 5, sol cancelled  5
itin 539: OG pax count 1, sol cancelled  1
itin 540: OG pax count 10, sol cancelled  10
itin 541: OG pax count 1, sol cancelled  1
itin 542: OG pax count 2, sol cancelled  2
itin 548: OG pax count 1, sol cancelled  1
itin 549: OG pax count 2, sol cancelled  2
itin 551: OG pax count 5, sol cancelled  5
itin 553: OG pax count 1, sol cancelled  1
itin 555: OG pax count 1, sol cancelled  1
itin 556: OG pax count 1, sol cancelled  1
itin 557: OG pax count 21, sol cancelled  21
itin 558: OG pax count 38, sol cancelled  38
itin 559: OG pax count 4, sol cancelled  4
itin 560: OG pax count 8, sol cancelled  8
itin 561: OG pax count 65, sol cancelled  65
itin 562: OG pax count 15, sol cancelled  15
itin 563: OG pax count 31, sol cancelled  31
itin 564: OG pax count 7, sol cancelled  7
itin 576: OG pax count 53, sol cancelled  53
itin 577: OG pax count 17, sol cancelled  17
itin 578: OG pax count 22, sol cancelled  22
itin 579: OG pax count 15, sol cancelled  15
itin 582: OG pax count 73, sol cancelled  73
itin 583: OG pax count 15, sol cancelled  15
itin 584: OG pax count 20, sol cancelled  20
itin 585: OG pax count 3, sol cancelled  3
itin 589: OG pax count 84, sol cancelled  84
itin 590: OG pax count 16, sol cancelled  16
itin 592: OG pax count 3, sol cancelled  3
itin 594: OG pax count 5, sol cancelled  5
itin 596: OG pax count 1, sol cancelled  1
itin 598: OG pax count 2, sol cancelled  2
itin 611: OG pax count 1, sol cancelled  1
itin 612: OG pax count 1, sol cancelled  1
itin 614: OG pax count 2, sol cancelled  2
itin 615: OG pax count 2, sol cancelled  2
itin 617: OG pax count 1, sol cancelled  1
itin 619: OG pax count 1, sol cancelled  1
itin 625: OG pax count 19, sol cancelled  19
itin 626: OG pax count 34, sol cancelled  34
itin 627: OG pax count 5, sol cancelled  5
itin 628: OG pax count 10, sol cancelled  10
itin 636: OG pax count 69, sol cancelled  69
itin 637: OG pax count 7, sol cancelled  7
itin 638: OG pax count 8, sol cancelled  8
itin 639: OG pax count 24, sol cancelled  24
itin 640: OG pax count 3, sol cancelled  3
itin 641: OG pax count 3, sol cancelled  3
itin 645: OG pax count 66, sol cancelled  66
itin 646: OG pax count 15, sol cancelled  15
itin 647: OG pax count 27, sol cancelled  27
itin 648: OG pax count 6, sol cancelled  6
itin 653: OG pax count 101, sol cancelled  101
itin 654: OG pax count 18, sol cancelled  18
itin 657: OG pax count 11, sol cancelled  11
itin 658: OG pax count 3, sol cancelled  3
itin 659: OG pax count 21, sol cancelled  21
itin 660: OG pax count 5, sol cancelled  5
itin 661: OG pax count 8, sol cancelled  8
itin 662: OG pax count 1, sol cancelled  1
itin 663: OG pax count 14, sol cancelled  14
itin 664: OG pax count 3, sol cancelled  3
itin 671: OG pax count 8, sol cancelled  8
itin 672: OG pax count 5, sol cancelled  5
itin 673: OG pax count 7, sol cancelled  7
itin 674: OG pax count 4, sol cancelled  4
itin 675: OG pax count 5, sol cancelled  5
itin 676: OG pax count 3, sol cancelled  3
itin 677: OG pax count 4, sol cancelled  4
itin 678: OG pax count 3, sol cancelled  3
itin 683: OG pax count 14, sol cancelled  14
itin 684: OG pax count 1, sol cancelled  1
itin 685: OG pax count 2, sol cancelled  2
itin 686: OG pax count 25, sol cancelled  25
itin 687: OG pax count 2, sol cancelled  2
itin 688: OG pax count 3, sol cancelled  3
itin 689: OG pax count 5, sol cancelled  5
itin 690: OG pax count 1, sol cancelled  1
itin 691: OG pax count 10, sol cancelled  10
itin 692: OG pax count 2, sol cancelled  2
itin 699: OG pax count 2, sol cancelled  2
itin 701: OG pax count 4, sol cancelled  4
itin 703: OG pax count 1, sol cancelled  1
itin 705: OG pax count 1, sol cancelled  1
itin 706: OG pax count 13, sol cancelled  13
itin 707: OG pax count 3, sol cancelled  3
itin 708: OG pax count 4, sol cancelled  4
itin 709: OG pax count 1, sol cancelled  1
itin 714: OG pax count 94, sol cancelled  94
itin 715: OG pax count 9, sol cancelled  9
itin 716: OG pax count 26, sol cancelled  26
itin 717: OG pax count 7, sol cancelled  7
itin 721: OG pax count 68, sol cancelled  68
itin 722: OG pax count 34, sol cancelled  34
itin 723: OG pax count 24, sol cancelled  24
itin 724: OG pax count 13, sol cancelled  13
itin 726: OG pax count 18, sol cancelled  18
itin 728: OG pax count 4, sol cancelled  4
itin 730: OG pax count 86, sol cancelled  86
itin 731: OG pax count 35, sol cancelled  35
itin 732: OG pax count 86, sol cancelled  86
itin 733: OG pax count 18, sol cancelled  18
itin 734: OG pax count 30, sol cancelled  30
itin 735: OG pax count 7, sol cancelled  7
itin 736: OG pax count 62, sol cancelled  62
itin 737: OG pax count 21, sol cancelled  21
itin 739: OG pax count 9, sol cancelled  9
itin 741: OG pax count 4, sol cancelled  4
itin 749: OG pax count 11, sol cancelled  11
itin 750: OG pax count 110, sol cancelled  110
itin 751: OG pax count 27, sol cancelled  27
itin 752: OG pax count 74, sol put 74 pax on flight 1374 in cabin E
itin 753: OG pax count 9, sol cancelled  9
itin 754: OG pax count 47, sol put 24 pax on flight 1378 in cabin E
itin 754: OG pax count 47, sol put 20 pax on flight 1374 in cabin E
itin 754: OG pax count 47, sol put 3 pax on flight 1380 in cabin E
itin 755: OG pax count 10, sol cancelled  10
itin 758: OG pax count 128, sol put 128 pax on flight 1379 in cabin E
itin 759: OG pax count 16, sol put 16 pax on flight 1379 in cabin E
itin 762: OG pax count 78, sol put 78 pax on flight 1374 in cabin E
itin 763: OG pax count 18, sol cancelled  18
itin 764: OG pax count 38, sol put 38 pax on flight 1378 in cabin E
itin 765: OG pax count 8, sol cancelled  8
itin 766: OG pax count 127, sol cancelled  127
itin 767: OG pax count 19, sol put 19 pax on flight 1375 in cabin E
itin 768: OG pax count 74, sol put 74 pax on flight 1378 in cabin E
itin 769: OG pax count 9, sol cancelled  9
itin 770: OG pax count 36, sol put 36 pax on flight 1378 in cabin E
itin 771: OG pax count 8, sol cancelled  8
itin 772: OG pax count 83, sol put 83 pax on flight 1375 in cabin E
itin 773: OG pax count 24, sol put 24 pax on flight 1375 in cabin E
itin 775: OG pax count 18, sol cancelled  18
itin 777: OG pax count 7, sol cancelled  7
itin 783: OG pax count 85, sol cancelled  85
itin 784: OG pax count 18, sol cancelled  18
itin 785: OG pax count 26, sol cancelled  26
itin 786: OG pax count 4, sol cancelled  4
itin 791: OG pax count 9, sol cancelled  9
itin 793: OG pax count 5, sol cancelled  5
itin 799: OG pax count 6, sol cancelled  6
itin 800: OG pax count 102, sol cancelled  102
itin 801: OG pax count 13, sol cancelled  13
itin 802: OG pax count 75, sol cancelled  75
itin 803: OG pax count 18, sol cancelled  18
itin 804: OG pax count 36, sol cancelled  36
itin 805: OG pax count 4, sol cancelled  4
itin 809: OG pax count 63, sol cancelled  63
itin 810: OG pax count 14, sol cancelled  14
itin 811: OG pax count 24, sol cancelled  24
itin 812: OG pax count 6, sol cancelled  6
itin 815: OG pax count 83, sol cancelled  83
itin 816: OG pax count 8, sol cancelled  8
itin 817: OG pax count 23, sol cancelled  23
itin 818: OG pax count 3, sol cancelled  3
itin 821: OG pax count 72, sol cancelled  72
itin 822: OG pax count 17, sol cancelled  17
itin 823: OG pax count 40, sol cancelled  40
itin 824: OG pax count 8, sol cancelled  8
itin 826: OG pax count 9, sol cancelled  9
itin 829: OG pax count 70, sol cancelled  70
itin 830: OG pax count 45, sol cancelled  45
itin 831: OG pax count 91, sol cancelled  91
itin 832: OG pax count 23, sol cancelled  23
itin 840: OG pax count 46, sol cancelled  46
itin 841: OG pax count 15, sol cancelled  15
itin 842: OG pax count 37, sol cancelled  37
itin 843: OG pax count 4, sol cancelled  4
itin 846: OG pax count 71, sol cancelled  71
itin 847: OG pax count 17, sol cancelled  17
itin 848: OG pax count 41, sol cancelled  41
itin 849: OG pax count 4, sol cancelled  4
itin 853: OG pax count 16, sol cancelled  16
itin 855: OG pax count 6, sol cancelled  6
itin 859: OG pax count 6, sol cancelled  6
itin 860: OG pax count 124, sol cancelled  124
itin 861: OG pax count 15, sol cancelled  15
itin 862: OG pax count 48, sol cancelled  48
itin 863: OG pax count 9, sol cancelled  9
itin 864: OG pax count 13, sol cancelled  13
itin 865: OG pax count 1, sol cancelled  1
itin 866: OG pax count 2, sol cancelled  2
itin 869: OG pax count 87, sol cancelled  87
itin 870: OG pax count 23, sol cancelled  23
itin 871: OG pax count 23, sol cancelled  23
itin 872: OG pax count 4, sol cancelled  4
itin 876: OG pax count 75, sol cancelled  75
itin 877: OG pax count 18, sol cancelled  18
itin 878: OG pax count 41, sol cancelled  41
itin 879: OG pax count 8, sol cancelled  8
itin 882: OG pax count 88, sol cancelled  88
itin 883: OG pax count 19, sol cancelled  19
itin 884: OG pax count 28, sol cancelled  28
itin 885: OG pax count 4, sol cancelled  4
itin 888: OG pax count 74, sol cancelled  74
itin 889: OG pax count 32, sol cancelled  32
itin 890: OG pax count 22, sol cancelled  22
itin 891: OG pax count 11, sol cancelled  11
itin 892: OG pax count 93, sol cancelled  93
itin 893: OG pax count 18, sol cancelled  18
itin 894: OG pax count 24, sol cancelled  24
itin 895: OG pax count 6, sol cancelled  6
itin 896: OG pax count 76, sol cancelled  76
itin 897: OG pax count 39, sol cancelled  39
itin 904: OG pax count 70, sol cancelled  70
itin 905: OG pax count 34, sol cancelled  34
itin 906: OG pax count 22, sol cancelled  22
itin 907: OG pax count 13, sol cancelled  13
itin 910: OG pax count 84, sol cancelled  84
itin 911: OG pax count 18, sol cancelled  18
itin 912: OG pax count 32, sol cancelled  32
itin 913: OG pax count 8, sol cancelled  8
itin 918: OG pax count 17, sol cancelled  17
itin 920: OG pax count 6, sol cancelled  6
itin 923: OG pax count 90, sol cancelled  90
itin 924: OG pax count 18, sol cancelled  18
itin 925: OG pax count 27, sol cancelled  27
itin 926: OG pax count 7, sol cancelled  7
itin 929: OG pax count 86, sol cancelled  86
itin 930: OG pax count 18, sol cancelled  18
itin 931: OG pax count 30, sol cancelled  30
itin 932: OG pax count 7, sol cancelled  7
itin 934: OG pax count 9, sol cancelled  9
itin 936: OG pax count 8, sol cancelled  8
itin 939: OG pax count 88, sol cancelled  88
itin 940: OG pax count 18, sol cancelled  18
itin 941: OG pax count 29, sol cancelled  29
itin 942: OG pax count 4, sol cancelled  4
itin 946: OG pax count 9, sol cancelled  9
itin 948: OG pax count 4, sol cancelled  4
itin 951: OG pax count 97, sol cancelled  97
itin 952: OG pax count 27, sol cancelled  27
itin 955: OG pax count 81, sol cancelled  81
itin 956: OG pax count 18, sol cancelled  18
itin 957: OG pax count 35, sol cancelled  35
itin 958: OG pax count 4, sol cancelled  4
itin 959: OG pax count 81, sol cancelled  81
itin 960: OG pax count 18, sol cancelled  18
itin 961: OG pax count 35, sol cancelled  35
itin 962: OG pax count 8, sol cancelled  8
itin 963: OG pax count 83, sol cancelled  83
itin 964: OG pax count 15, sol cancelled  15
itin 965: OG pax count 16, sol cancelled  16
itin 966: OG pax count 3, sol cancelled  3
itin 967: OG pax count 116, sol cancelled  116
itin 968: OG pax count 20, sol cancelled  20
itin 972: OG pax count 7, sol cancelled  7
itin 976: OG pax count 80, sol cancelled  80
itin 977: OG pax count 18, sol cancelled  18
itin 978: OG pax count 36, sol cancelled  36
itin 979: OG pax count 8, sol cancelled  8
itin 988: OG pax count 77, sol cancelled  77
itin 989: OG pax count 18, sol cancelled  18
itin 990: OG pax count 35, sol cancelled  35
itin 991: OG pax count 8, sol cancelled  8
itin 992: OG pax count 65, sol cancelled  65
itin 993: OG pax count 22, sol cancelled  22
itin 994: OG pax count 33, sol cancelled  33
itin 995: OG pax count 10, sol cancelled  10
itin 998: OG pax count 110, sol cancelled  110
itin 999: OG pax count 37, sol cancelled  37
itin 1000: OG pax count 79, sol cancelled  79
itin 1001: OG pax count 9, sol cancelled  9
itin 1002: OG pax count 42, sol cancelled  42
itin 1003: OG pax count 9, sol cancelled  9
itin 1008: OG pax count 10, sol cancelled  10
itin 1010: OG pax count 4, sol cancelled  4
itin 1013: OG pax count 89, sol cancelled  89
itin 1014: OG pax count 18, sol cancelled  18
itin 1015: OG pax count 27, sol cancelled  27
itin 1016: OG pax count 7, sol cancelled  7
itin 1030: OG pax count 5, sol cancelled  5
itin 1034: OG pax count 97, sol cancelled  97
itin 1035: OG pax count 27, sol cancelled  27
itin 1042: OG pax count 88, sol cancelled  88
itin 1043: OG pax count 36, sol cancelled  36
itin 1048: OG pax count 90, sol cancelled  90
itin 1049: OG pax count 20, sol cancelled  20
itin 1053: OG pax count 18, sol cancelled  18
itin 1055: OG pax count 8, sol cancelled  8
itin 1057: OG pax count 89, sol cancelled  89
itin 1058: OG pax count 18, sol cancelled  18
itin 1059: OG pax count 28, sol cancelled  28
itin 1060: OG pax count 7, sol cancelled  7
itin 1062: OG pax count 11, sol cancelled  11
itin 1064: OG pax count 6, sol cancelled  6
itin 1065: OG pax count 125, sol cancelled  125
itin 1066: OG pax count 29, sol cancelled  29
itin 1067: OG pax count 85, sol cancelled  85
itin 1068: OG pax count 18, sol cancelled  18
