Total itineraries 11214
Disrupted itineraries 7141
Total #flights 1422
Total #airports 44
Preprocessing time 52.990191
MIP runtime 0.069092
MIP objective 143816689.150000
MIP number of zero variables 21575.000000 out of 28840
itin 0: OG pax count 1, sol cancelled  1
itin 89: OG pax count 11, sol cancelled  11
itin 92: OG pax count 1, sol cancelled  1
itin 93: OG pax count 1, sol cancelled  1
itin 94: OG pax count 11, sol cancelled  11
itin 95: OG pax count 10, sol cancelled  10
itin 96: OG pax count 11, sol cancelled  11
itin 97: OG pax count 2, sol cancelled  2
itin 98: OG pax count 10, sol cancelled  10
itin 99: OG pax count 7, sol put 7 pax on flight 7372 in cabin E
itin 100: OG pax count 2, sol put 2 pax on flight 7372 in cabin E
itin 101: OG pax count 2, sol cancelled  2
itin 102: OG pax count 5, sol cancelled  5
itin 103: OG pax count 6, sol cancelled  6
itin 104: OG pax count 2, sol cancelled  2
itin 105: OG pax count 3, sol cancelled  3
itin 106: OG pax count 6, sol cancelled  6
itin 107: OG pax count 2, sol cancelled  2
itin 108: OG pax count 1, sol cancelled  1
itin 115: OG pax count 11, sol cancelled  11
itin 116: OG pax count 6, sol cancelled  6
itin 117: OG pax count 24, sol cancelled  24
itin 118: OG pax count 3, sol cancelled  3
itin 119: OG pax count 15, sol cancelled  15
itin 124: OG pax count 8, sol put 8 pax on flight 7220 in cabin E
itin 125: OG pax count 3, sol cancelled  3
itin 126: OG pax count 1, sol cancelled  1
itin 127: OG pax count 12, sol cancelled  12
itin 128: OG pax count 16, sol cancelled  16
itin 129: OG pax count 7, sol cancelled  7
itin 130: OG pax count 20, sol cancelled  20
itin 131: OG pax count 13, sol cancelled  13
itin 132: OG pax count 3, sol cancelled  3
itin 133: OG pax count 12, sol cancelled  12
itin 134: OG pax count 12, sol cancelled  12
itin 135: OG pax count 3, sol cancelled  3
itin 136: OG pax count 2, sol cancelled  2
itin 137: OG pax count 3, sol cancelled  3
itin 138: OG pax count 3, sol put 3 pax on flight 7372 in cabin E
itin 139: OG pax count 6, sol cancelled  6
itin 140: OG pax count 14, sol cancelled  14
itin 141: OG pax count 9, sol cancelled  9
itin 142: OG pax count 1, sol cancelled  1
itin 143: OG pax count 7, sol cancelled  7
itin 144: OG pax count 4, sol cancelled  4
itin 145: OG pax count 3, sol cancelled  3
itin 146: OG pax count 20, sol cancelled  20
itin 147: OG pax count 2, sol cancelled  2
itin 148: OG pax count 7, sol cancelled  7
itin 149: OG pax count 2, sol cancelled  2
itin 150: OG pax count 1, sol cancelled  1
itin 151: OG pax count 7, sol cancelled  7
itin 152: OG pax count 11, sol cancelled  11
itin 153: OG pax count 2, sol cancelled  2
itin 154: OG pax count 2, sol cancelled  2
itin 155: OG pax count 6, sol cancelled  6
itin 156: OG pax count 2, sol cancelled  2
itin 157: OG pax count 1, sol cancelled  1
itin 158: OG pax count 10, sol cancelled  10
itin 159: OG pax count 8, sol cancelled  8
itin 160: OG pax count 6, sol cancelled  6
itin 161: OG pax count 7, sol cancelled  7
itin 162: OG pax count 1, sol put 1 pax on flight 7220 in cabin E
itin 163: OG pax count 18, sol cancelled  18
itin 164: OG pax count 14, sol cancelled  14
itin 165: OG pax count 2, sol cancelled  2
itin 166: OG pax count 3, sol cancelled  3
itin 167: OG pax count 12, sol cancelled  12
itin 168: OG pax count 4, sol cancelled  4
itin 169: OG pax count 9, sol cancelled  9
itin 170: OG pax count 2, sol cancelled  2
itin 171: OG pax count 2, sol cancelled  2
itin 172: OG pax count 1, sol cancelled  1
itin 173: OG pax count 4, sol cancelled  4
itin 174: OG pax count 6, sol cancelled  6
itin 175: OG pax count 20, sol cancelled  20
itin 176: OG pax count 2, sol cancelled  2
itin 177: OG pax count 5, sol cancelled  5
itin 178: OG pax count 6, sol cancelled  6
itin 179: OG pax count 5, sol cancelled  5
itin 180: OG pax count 3, sol cancelled  3
itin 181: OG pax count 14, sol cancelled  14
itin 182: OG pax count 4, sol cancelled  4
itin 183: OG pax count 2, sol cancelled  2
itin 184: OG pax count 6, sol cancelled  6
itin 185: OG pax count 11, sol cancelled  11
itin 186: OG pax count 2, sol cancelled  2
itin 187: OG pax count 11, sol cancelled  11
itin 188: OG pax count 2, sol cancelled  2
itin 189: OG pax count 5, sol cancelled  5
itin 190: OG pax count 1, sol cancelled  1
itin 191: OG pax count 1, sol cancelled  1
itin 192: OG pax count 3, sol cancelled  3
itin 193: OG pax count 13, sol cancelled  13
itin 194: OG pax count 42, sol cancelled  42
itin 195: OG pax count 3, sol cancelled  3
itin 196: OG pax count 7, sol cancelled  7
itin 197: OG pax count 12, sol cancelled  12
itin 198: OG pax count 11, sol cancelled  11
itin 199: OG pax count 7, sol cancelled  7
itin 200: OG pax count 13, sol cancelled  13
itin 201: OG pax count 3, sol cancelled  3
itin 202: OG pax count 23, sol cancelled  23
itin 203: OG pax count 4, sol cancelled  4
itin 204: OG pax count 5, sol cancelled  5
itin 205: OG pax count 5, sol cancelled  5
itin 206: OG pax count 8, sol cancelled  8
itin 207: OG pax count 4, sol cancelled  4
itin 208: OG pax count 4, sol cancelled  4
itin 209: OG pax count 14, sol cancelled  7
itin 209 partially cancelled
itin 209: OG pax count 14, sol put 7 pax on flight 7220 in cabin E
itin 212: OG pax count 1, sol cancelled  1
itin 213: OG pax count 9, sol cancelled  9
itin 214: OG pax count 15, sol cancelled  15
itin 215: OG pax count 56, sol cancelled  56
itin 216: OG pax count 2, sol cancelled  2
itin 217: OG pax count 5, sol cancelled  5
itin 218: OG pax count 1, sol cancelled  1
itin 219: OG pax count 7, sol cancelled  7
itin 220: OG pax count 22, sol cancelled  22
itin 221: OG pax count 1, sol cancelled  1
itin 222: OG pax count 1, sol cancelled  1
itin 223: OG pax count 6, sol cancelled  6
itin 224: OG pax count 6, sol cancelled  6
itin 225: OG pax count 2, sol cancelled  2
itin 226: OG pax count 9, sol cancelled  9
itin 227: OG pax count 1, sol cancelled  1
itin 228: OG pax count 5, sol cancelled  5
itin 229: OG pax count 5, sol cancelled  5
itin 230: OG pax count 4, sol cancelled  4
itin 231: OG pax count 7, sol cancelled  7
itin 232: OG pax count 8, sol cancelled  8
itin 233: OG pax count 13, sol cancelled  13
itin 234: OG pax count 4, sol cancelled  4
itin 235: OG pax count 2, sol cancelled  2
itin 236: OG pax count 2, sol cancelled  2
itin 237: OG pax count 12, sol cancelled  12
itin 238: OG pax count 9, sol cancelled  9
itin 239: OG pax count 4, sol cancelled  4
itin 240: OG pax count 8, sol cancelled  8
itin 241: OG pax count 1, sol cancelled  1
itin 242: OG pax count 1, sol cancelled  1
itin 243: OG pax count 6, sol cancelled  6
itin 244: OG pax count 1, sol cancelled  1
itin 245: OG pax count 11, sol cancelled  11
itin 246: OG pax count 5, sol cancelled  5
itin 247: OG pax count 13, sol cancelled  13
itin 248: OG pax count 12, sol cancelled  12
itin 249: OG pax count 10, sol cancelled  10
itin 250: OG pax count 2, sol cancelled  2
itin 251: OG pax count 9, sol cancelled  9
itin 252: OG pax count 2, sol cancelled  2
itin 253: OG pax count 6, sol cancelled  6
itin 254: OG pax count 1, sol cancelled  1
itin 255: OG pax count 1, sol put 1 pax on flight 7220 in cabin E
itin 256: OG pax count 1, sol put 1 pax on flight 7220 in cabin E
itin 257: OG pax count 16, sol cancelled  16
itin 258: OG pax count 1, sol cancelled  1
itin 259: OG pax count 12, sol cancelled  12
itin 260: OG pax count 1, sol cancelled  1
itin 261: OG pax count 2, sol cancelled  2
itin 262: OG pax count 25, sol cancelled  25
itin 263: OG pax count 1, sol cancelled  1
itin 264: OG pax count 14, sol cancelled  14
itin 265: OG pax count 9, sol cancelled  9
itin 266: OG pax count 13, sol cancelled  13
itin 267: OG pax count 9, sol cancelled  9
itin 268: OG pax count 1, sol cancelled  1
itin 269: OG pax count 5, sol cancelled  5
itin 270: OG pax count 2, sol cancelled  2
itin 271: OG pax count 8, sol cancelled  8
itin 272: OG pax count 10, sol cancelled  10
itin 273: OG pax count 24, sol cancelled  24
itin 274: OG pax count 4, sol cancelled  4
itin 275: OG pax count 4, sol cancelled  4
itin 276: OG pax count 7, sol cancelled  7
itin 277: OG pax count 8, sol cancelled  8
itin 278: OG pax count 1, sol cancelled  1
itin 279: OG pax count 3, sol cancelled  3
itin 280: OG pax count 4, sol cancelled  4
itin 281: OG pax count 8, sol cancelled  8
itin 282: OG pax count 1, sol cancelled  1
itin 283: OG pax count 4, sol cancelled  4
itin 284: OG pax count 1, sol cancelled  1
itin 285: OG pax count 3, sol cancelled  3
itin 289: OG pax count 6, sol cancelled  6
itin 290: OG pax count 10, sol cancelled  10
itin 291: OG pax count 12, sol cancelled  12
itin 292: OG pax count 3, sol cancelled  3
itin 293: OG pax count 2, sol cancelled  2
itin 294: OG pax count 4, sol cancelled  4
itin 295: OG pax count 6, sol cancelled  6
itin 296: OG pax count 8, sol cancelled  8
itin 297: OG pax count 8, sol cancelled  8
itin 298: OG pax count 8, sol cancelled  8
itin 305: OG pax count 8, sol cancelled  8
itin 306: OG pax count 2, sol cancelled  2
itin 307: OG pax count 6, sol cancelled  6
itin 308: OG pax count 23, sol cancelled  23
itin 309: OG pax count 22, sol cancelled  22
itin 311: OG pax count 7, sol cancelled  7
itin 312: OG pax count 2, sol cancelled  2
itin 313: OG pax count 8, sol cancelled  8
itin 314: OG pax count 10, sol cancelled  10
itin 315: OG pax count 1, sol cancelled  1
itin 316: OG pax count 2, sol cancelled  2
itin 317: OG pax count 1, sol cancelled  1
itin 318: OG pax count 6, sol cancelled  6
itin 319: OG pax count 6, sol cancelled  6
itin 320: OG pax count 8, sol cancelled  8
itin 321: OG pax count 8, sol cancelled  8
itin 322: OG pax count 9, sol cancelled  9
itin 323: OG pax count 8, sol cancelled  8
itin 324: OG pax count 12, sol cancelled  12
itin 325: OG pax count 25, sol cancelled  25
itin 326: OG pax count 13, sol cancelled  13
itin 327: OG pax count 1, sol cancelled  1
itin 328: OG pax count 15, sol cancelled  15
itin 329: OG pax count 3, sol cancelled  3
itin 330: OG pax count 2, sol cancelled  2
itin 331: OG pax count 6, sol cancelled  6
itin 332: OG pax count 7, sol cancelled  7
itin 333: OG pax count 17, sol cancelled  17
itin 334: OG pax count 15, sol cancelled  15
itin 335: OG pax count 1, sol cancelled  1
itin 336: OG pax count 17, sol cancelled  17
itin 337: OG pax count 6, sol cancelled  6
itin 338: OG pax count 16, sol cancelled  16
itin 339: OG pax count 3, sol cancelled  3
itin 340: OG pax count 40, sol cancelled  40
itin 341: OG pax count 6, sol cancelled  6
itin 342: OG pax count 3, sol cancelled  3
itin 343: OG pax count 1, sol cancelled  1
itin 344: OG pax count 22, sol cancelled  22
itin 345: OG pax count 3, sol put 3 pax on flight 7220 in cabin E
itin 346: OG pax count 2, sol cancelled  2
itin 347: OG pax count 9, sol cancelled  9
itin 350: OG pax count 5, sol cancelled  5
itin 351: OG pax count 8, sol cancelled  8
itin 352: OG pax count 5, sol cancelled  5
itin 353: OG pax count 3, sol cancelled  3
itin 354: OG pax count 2, sol cancelled  2
itin 355: OG pax count 14, sol cancelled  14
itin 356: OG pax count 16, sol cancelled  16
itin 357: OG pax count 6, sol cancelled  6
itin 358: OG pax count 2, sol cancelled  2
itin 359: OG pax count 24, sol cancelled  24
itin 361: OG pax count 2, sol cancelled  2
itin 362: OG pax count 5, sol cancelled  5
itin 363: OG pax count 10, sol cancelled  10
itin 364: OG pax count 2, sol cancelled  2
itin 365: OG pax count 4, sol cancelled  4
itin 366: OG pax count 15, sol cancelled  15
itin 367: OG pax count 4, sol cancelled  4
itin 368: OG pax count 11, sol cancelled  11
itin 369: OG pax count 9, sol cancelled  9
itin 371: OG pax count 3, sol cancelled  3
itin 372: OG pax count 1, sol cancelled  1
itin 373: OG pax count 6, sol put 6 pax on flight 7372 in cabin E
itin 374: OG pax count 1, sol cancelled  1
itin 375: OG pax count 6, sol cancelled  6
itin 376: OG pax count 2, sol cancelled  2
itin 377: OG pax count 9, sol cancelled  9
itin 378: OG pax count 3, sol cancelled  3
itin 382: OG pax count 27, sol cancelled  27
itin 383: OG pax count 8, sol cancelled  8
itin 385: OG pax count 1, sol cancelled  1
itin 386: OG pax count 15, sol cancelled  15
itin 388: OG pax count 10, sol cancelled  10
itin 389: OG pax count 12, sol cancelled  12
itin 390: OG pax count 3, sol cancelled  3
itin 391: OG pax count 7, sol cancelled  7
itin 392: OG pax count 10, sol cancelled  10
itin 393: OG pax count 3, sol cancelled  3
itin 399: OG pax count 1, sol cancelled  1
itin 400: OG pax count 8, sol cancelled  8
itin 401: OG pax count 3, sol cancelled  3
itin 402: OG pax count 3, sol cancelled  3
itin 403: OG pax count 12, sol cancelled  12
itin 406: OG pax count 1, sol cancelled  1
itin 413: OG pax count 17, sol cancelled  17
itin 418: OG pax count 17, sol cancelled  17
itin 419: OG pax count 1, sol cancelled  1
itin 421: OG pax count 6, sol cancelled  6
itin 422: OG pax count 6, sol cancelled  6
itin 423: OG pax count 2, sol cancelled  2
itin 424: OG pax count 2, sol cancelled  2
itin 425: OG pax count 5, sol cancelled  5
itin 426: OG pax count 5, sol cancelled  5
itin 427: OG pax count 3, sol cancelled  3
itin 428: OG pax count 3, sol cancelled  3
itin 429: OG pax count 5, sol cancelled  5
itin 430: OG pax count 3, sol cancelled  3
itin 431: OG pax count 11, sol cancelled  11
itin 432: OG pax count 2, sol cancelled  2
itin 433: OG pax count 9, sol cancelled  9
itin 434: OG pax count 1, sol cancelled  1
itin 435: OG pax count 1, sol cancelled  1
itin 436: OG pax count 9, sol cancelled  9
itin 437: OG pax count 8, sol cancelled  8
itin 438: OG pax count 19, sol cancelled  19
itin 439: OG pax count 4, sol cancelled  4
itin 440: OG pax count 1, sol cancelled  1
itin 441: OG pax count 11, sol cancelled  11
itin 442: OG pax count 6, sol cancelled  6
itin 443: OG pax count 8, sol cancelled  8
itin 444: OG pax count 5, sol cancelled  5
itin 445: OG pax count 3, sol cancelled  3
itin 446: OG pax count 7, sol cancelled  7
itin 447: OG pax count 1, sol cancelled  1
itin 448: OG pax count 18, sol cancelled  18
itin 452: OG pax count 11, sol cancelled  11
itin 453: OG pax count 14, sol cancelled  14
itin 454: OG pax count 4, sol cancelled  4
itin 455: OG pax count 16, sol cancelled  16
itin 456: OG pax count 5, sol cancelled  5
itin 457: OG pax count 5, sol cancelled  5
itin 458: OG pax count 41, sol cancelled  41
itin 459: OG pax count 6, sol cancelled  6
itin 460: OG pax count 12, sol cancelled  12
itin 461: OG pax count 14, sol cancelled  14
itin 462: OG pax count 17, sol cancelled  17
itin 463: OG pax count 13, sol cancelled  13
itin 464: OG pax count 4, sol cancelled  4
itin 465: OG pax count 10, sol cancelled  10
itin 466: OG pax count 26, sol cancelled  26
itin 467: OG pax count 11, sol cancelled  11
itin 468: OG pax count 24, sol cancelled  24
itin 469: OG pax count 7, sol cancelled  7
itin 470: OG pax count 6, sol cancelled  6
itin 471: OG pax count 1, sol cancelled  1
itin 472: OG pax count 15, sol cancelled  15
itin 473: OG pax count 8, sol cancelled  8
itin 475: OG pax count 2, sol cancelled  2
itin 476: OG pax count 18, sol cancelled  18
itin 478: OG pax count 10, sol cancelled  10
itin 479: OG pax count 1, sol cancelled  1
itin 480: OG pax count 19, sol cancelled  19
itin 481: OG pax count 27, sol cancelled  27
itin 482: OG pax count 2, sol cancelled  2
itin 483: OG pax count 1, sol cancelled  1
itin 484: OG pax count 20, sol cancelled  20
itin 485: OG pax count 5, sol cancelled  5
itin 486: OG pax count 11, sol cancelled  11
itin 487: OG pax count 11, sol cancelled  11
itin 488: OG pax count 10, sol cancelled  10
itin 489: OG pax count 7, sol cancelled  7
itin 490: OG pax count 7, sol cancelled  7
itin 491: OG pax count 7, sol cancelled  7
itin 492: OG pax count 13, sol cancelled  13
itin 493: OG pax count 4, sol cancelled  4
itin 494: OG pax count 34, sol cancelled  34
itin 495: OG pax count 9, sol cancelled  9
itin 496: OG pax count 5, sol cancelled  5
itin 497: OG pax count 1, sol cancelled  1
itin 498: OG pax count 6, sol cancelled  6
itin 499: OG pax count 5, sol cancelled  5
itin 500: OG pax count 6, sol cancelled  6
itin 501: OG pax count 13, sol cancelled  13
itin 502: OG pax count 3, sol cancelled  3
itin 506: OG pax count 2, sol cancelled  2
itin 507: OG pax count 1, sol cancelled  1
itin 508: OG pax count 14, sol cancelled  14
itin 509: OG pax count 2, sol cancelled  2
itin 510: OG pax count 16, sol cancelled  16
itin 511: OG pax count 9, sol cancelled  9
itin 512: OG pax count 1, sol cancelled  1
itin 513: OG pax count 3, sol cancelled  3
itin 514: OG pax count 1, sol cancelled  1
itin 515: OG pax count 8, sol cancelled  8
itin 516: OG pax count 2, sol cancelled  2
itin 517: OG pax count 1, sol cancelled  1
itin 518: OG pax count 8, sol cancelled  8
itin 519: OG pax count 9, sol cancelled  9
itin 520: OG pax count 3, sol cancelled  3
itin 521: OG pax count 1, sol cancelled  1
itin 522: OG pax count 3, sol cancelled  3
itin 523: OG pax count 6, sol cancelled  6
itin 524: OG pax count 17, sol cancelled  17
itin 533: OG pax count 2, sol cancelled  2
itin 535: OG pax count 12, sol cancelled  12
itin 536: OG pax count 1, sol cancelled  1
itin 537: OG pax count 9, sol cancelled  9
itin 538: OG pax count 6, sol cancelled  6
itin 539: OG pax count 26, sol cancelled  26
itin 540: OG pax count 7, sol cancelled  7
itin 541: OG pax count 1, sol cancelled  1
itin 542: OG pax count 6, sol cancelled  6
itin 543: OG pax count 11, sol cancelled  11
itin 544: OG pax count 6, sol cancelled  6
itin 545: OG pax count 6, sol cancelled  6
itin 546: OG pax count 9, sol cancelled  9
itin 547: OG pax count 5, sol cancelled  5
itin 548: OG pax count 1, sol cancelled  1
itin 551: OG pax count 15, sol cancelled  15
itin 552: OG pax count 1, sol cancelled  1
itin 553: OG pax count 1, sol cancelled  1
itin 554: OG pax count 1, sol cancelled  1
itin 555: OG pax count 19, sol cancelled  19
itin 556: OG pax count 1, sol cancelled  1
itin 557: OG pax count 1, sol cancelled  1
itin 558: OG pax count 2, sol cancelled  2
itin 559: OG pax count 1, sol cancelled  1
itin 560: OG pax count 6, sol cancelled  6
itin 561: OG pax count 12, sol cancelled  12
itin 562: OG pax count 10, sol cancelled  10
itin 563: OG pax count 2, sol cancelled  2
itin 564: OG pax count 32, sol cancelled  32
itin 565: OG pax count 2, sol cancelled  2
itin 566: OG pax count 4, sol cancelled  4
itin 567: OG pax count 17, sol cancelled  17
itin 568: OG pax count 10, sol cancelled  10
itin 569: OG pax count 5, sol cancelled  5
itin 570: OG pax count 2, sol cancelled  2
itin 571: OG pax count 3, sol cancelled  3
itin 572: OG pax count 12, sol cancelled  12
itin 577: OG pax count 8, sol cancelled  8
itin 580: OG pax count 8, sol cancelled  8
itin 582: OG pax count 1, sol cancelled  1
itin 583: OG pax count 5, sol cancelled  5
itin 584: OG pax count 1, sol cancelled  1
itin 585: OG pax count 1, sol cancelled  1
itin 586: OG pax count 4, sol cancelled  4
itin 587: OG pax count 6, sol cancelled  6
itin 588: OG pax count 8, sol cancelled  8
itin 589: OG pax count 2, sol cancelled  2
itin 590: OG pax count 6, sol cancelled  6
itin 591: OG pax count 2, sol cancelled  2
itin 592: OG pax count 14, sol cancelled  14
itin 593: OG pax count 6, sol cancelled  6
itin 594: OG pax count 4, sol cancelled  4
itin 595: OG pax count 3, sol cancelled  3
itin 596: OG pax count 5, sol cancelled  5
itin 597: OG pax count 6, sol cancelled  6
itin 600: OG pax count 6, sol cancelled  6
itin 602: OG pax count 2, sol cancelled  2
itin 607: OG pax count 1, sol cancelled  1
itin 608: OG pax count 43, sol cancelled  43
itin 609: OG pax count 1, sol cancelled  1
itin 610: OG pax count 1, sol cancelled  1
itin 611: OG pax count 5, sol cancelled  5
itin 612: OG pax count 15, sol cancelled  15
itin 613: OG pax count 4, sol cancelled  4
itin 614: OG pax count 3, sol cancelled  3
itin 617: OG pax count 18, sol cancelled  18
itin 619: OG pax count 4, sol cancelled  4
itin 620: OG pax count 12, sol cancelled  12
itin 621: OG pax count 9, sol cancelled  9
itin 622: OG pax count 8, sol cancelled  8
itin 623: OG pax count 5, sol cancelled  5
itin 624: OG pax count 22, sol cancelled  22
itin 625: OG pax count 7, sol cancelled  7
itin 626: OG pax count 1, sol cancelled  1
itin 627: OG pax count 17, sol cancelled  17
itin 629: OG pax count 1, sol cancelled  1
itin 630: OG pax count 4, sol cancelled  4
itin 632: OG pax count 5, sol cancelled  5
itin 634: OG pax count 1, sol cancelled  1
itin 635: OG pax count 6, sol cancelled  6
itin 638: OG pax count 3, sol cancelled  3
itin 639: OG pax count 1, sol cancelled  1
itin 640: OG pax count 6, sol cancelled  6
itin 641: OG pax count 3, sol cancelled  3
itin 642: OG pax count 2, sol cancelled  2
itin 643: OG pax count 5, sol cancelled  5
itin 644: OG pax count 2, sol cancelled  2
itin 645: OG pax count 10, sol cancelled  10
itin 646: OG pax count 15, sol cancelled  15
itin 647: OG pax count 2, sol cancelled  2
itin 648: OG pax count 5, sol cancelled  5
itin 649: OG pax count 4, sol cancelled  4
itin 650: OG pax count 2, sol cancelled  2
itin 651: OG pax count 5, sol cancelled  5
itin 652: OG pax count 5, sol cancelled  5
itin 653: OG pax count 2, sol cancelled  2
itin 654: OG pax count 6, sol cancelled  6
itin 655: OG pax count 2, sol cancelled  2
itin 656: OG pax count 15, sol cancelled  15
itin 657: OG pax count 2, sol cancelled  2
itin 658: OG pax count 4, sol cancelled  4
itin 659: OG pax count 4, sol cancelled  4
itin 660: OG pax count 3, sol cancelled  3
itin 661: OG pax count 5, sol cancelled  5
itin 662: OG pax count 3, sol cancelled  3
itin 665: OG pax count 2, sol cancelled  2
itin 670: OG pax count 7, sol cancelled  7
itin 671: OG pax count 4, sol cancelled  4
itin 673: OG pax count 2, sol cancelled  2
itin 674: OG pax count 6, sol cancelled  6
itin 675: OG pax count 1, sol cancelled  1
itin 676: OG pax count 2, sol cancelled  2
itin 677: OG pax count 2, sol cancelled  2
itin 678: OG pax count 1, sol cancelled  1
itin 679: OG pax count 1, sol cancelled  1
itin 680: OG pax count 6, sol cancelled  6
itin 681: OG pax count 1, sol cancelled  1
itin 682: OG pax count 2, sol put 2 pax on flight 4935 in cabin E
itin 683: OG pax count 10, sol cancelled  10
itin 687: OG pax count 9, sol cancelled  9
itin 688: OG pax count 7, sol cancelled  7
itin 689: OG pax count 5, sol cancelled  5
itin 694: OG pax count 5, sol cancelled  5
itin 695: OG pax count 12, sol put 12 pax on flight 4935 in cabin E
itin 700: OG pax count 1, sol cancelled  1
itin 702: OG pax count 3, sol cancelled  3
itin 703: OG pax count 3, sol cancelled  3
itin 704: OG pax count 3, sol cancelled  3
itin 705: OG pax count 4, sol cancelled  4
itin 706: OG pax count 2, sol cancelled  2
itin 708: OG pax count 5, sol cancelled  5
itin 709: OG pax count 12, sol cancelled  12
itin 711: OG pax count 2, sol cancelled  2
itin 712: OG pax count 2, sol cancelled  2
itin 716: OG pax count 3, sol cancelled  3
itin 717: OG pax count 2, sol cancelled  2
itin 721: OG pax count 9, sol cancelled  9
itin 722: OG pax count 16, sol cancelled  16
itin 723: OG pax count 1, sol cancelled  1
itin 724: OG pax count 1, sol cancelled  1
itin 725: OG pax count 9, sol cancelled  9
itin 726: OG pax count 1, sol cancelled  1
itin 727: OG pax count 6, sol cancelled  6
itin 728: OG pax count 2, sol cancelled  2
itin 730: OG pax count 2, sol cancelled  2
itin 731: OG pax count 6, sol cancelled  6
itin 735: OG pax count 17, sol cancelled  17
itin 737: OG pax count 4, sol cancelled  4
itin 739: OG pax count 2, sol cancelled  2
itin 740: OG pax count 4, sol cancelled  4
itin 741: OG pax count 6, sol cancelled  6
itin 742: OG pax count 7, sol cancelled  7
itin 749: OG pax count 10, sol cancelled  10
itin 750: OG pax count 1, sol cancelled  1
itin 751: OG pax count 9, sol cancelled  9
itin 752: OG pax count 9, sol cancelled  9
itin 753: OG pax count 7, sol cancelled  7
itin 754: OG pax count 7, sol cancelled  7
itin 755: OG pax count 6, sol cancelled  6
itin 756: OG pax count 4, sol cancelled  4
itin 757: OG pax count 5, sol cancelled  5
itin 758: OG pax count 12, sol cancelled  12
itin 759: OG pax count 10, sol cancelled  10
itin 760: OG pax count 21, sol put 21 pax on flight 7375 in cabin E
itin 761: OG pax count 12, sol cancelled  12
itin 762: OG pax count 8, sol cancelled  8
itin 763: OG pax count 5, sol cancelled  5
itin 764: OG pax count 2, sol cancelled  2
itin 767: OG pax count 19, sol cancelled  19
itin 769: OG pax count 4, sol cancelled  4
itin 770: OG pax count 1, sol cancelled  1
itin 771: OG pax count 5, sol cancelled  5
itin 772: OG pax count 9, sol cancelled  9
itin 773: OG pax count 7, sol cancelled  7
itin 774: OG pax count 7, sol cancelled  7
itin 775: OG pax count 2, sol cancelled  2
itin 778: OG pax count 9, sol cancelled  9
itin 783: OG pax count 5, sol cancelled  5
itin 784: OG pax count 1, sol cancelled  1
itin 785: OG pax count 1, sol cancelled  1
itin 786: OG pax count 4, sol cancelled  4
itin 788: OG pax count 6, sol cancelled  6
itin 791: OG pax count 3, sol cancelled  3
itin 792: OG pax count 2, sol cancelled  2
itin 793: OG pax count 6, sol cancelled  6
itin 794: OG pax count 11, sol cancelled  11
itin 795: OG pax count 4, sol cancelled  4
itin 798: OG pax count 5, sol cancelled  5
itin 799: OG pax count 5, sol cancelled  5
itin 800: OG pax count 2, sol cancelled  2
