Total itineraries 1608
Disrupted itineraries 970
Total #flights 608
Total #airports 35
Preprocessing time 8.616781
MIP runtime 0.047673
MIP objective 13241271.200000
MIP number of zero variables 28502.000000 out of 29555
itin 3: OG pax count 88, sol cancelled  88
itin 70: OG pax count 12, sol put 12 pax on flight 2519 in cabin E
itin 71: OG pax count 3, sol cancelled  3
itin 72: OG pax count 55, sol cancelled  32
itin 72 partially cancelled
itin 72: OG pax count 55, sol put 23 pax on flight 2518 in cabin E
itin 73: OG pax count 11, sol cancelled  11
itin 74: OG pax count 12, sol put 12 pax on flight 2518 in cabin E
itin 75: OG pax count 3, sol cancelled  3
itin 76: OG pax count 23, sol cancelled  23
itin 77: OG pax count 5, sol cancelled  5
itin 78: OG pax count 9, sol cancelled  9
itin 79: OG pax count 2, sol cancelled  2
itin 80: OG pax count 26, sol cancelled  26
itin 81: OG pax count 5, sol cancelled  5
itin 82: OG pax count 7, sol cancelled  7
itin 83: OG pax count 2, sol cancelled  2
itin 89: OG pax count 4, sol cancelled  4
itin 91: OG pax count 65, sol cancelled  65
itin 92: OG pax count 10, sol cancelled  10
itin 101: OG pax count 55, sol cancelled  55
itin 102: OG pax count 11, sol cancelled  11
itin 103: OG pax count 12, sol cancelled  12
itin 104: OG pax count 3, sol cancelled  3
itin 111: OG pax count 52, sol cancelled  52
itin 112: OG pax count 11, sol cancelled  11
itin 113: OG pax count 14, sol cancelled  14
itin 114: OG pax count 2, sol cancelled  2
itin 118: OG pax count 11, sol cancelled  11
itin 120: OG pax count 4, sol cancelled  4
itin 124: OG pax count 11, sol cancelled  11
itin 126: OG pax count 4, sol cancelled  4
itin 130: OG pax count 34, sol cancelled  34
itin 131: OG pax count 7, sol cancelled  7
itin 133: OG pax count 5, sol cancelled  5
itin 135: OG pax count 2, sol cancelled  2
itin 136: OG pax count 43, sol cancelled  43
itin 137: OG pax count 13, sol cancelled  13
itin 142: OG pax count 38, sol cancelled  33
itin 142 partially cancelled
itin 142: OG pax count 38, sol put 5 pax on flight 2588 in cabin E
itin 143: OG pax count 6, sol put 6 pax on flight 2588 in cabin E
itin 147: OG pax count 6, sol cancelled  6
itin 149: OG pax count 19, sol cancelled  19
itin 150: OG pax count 5, sol cancelled  5
itin 151: OG pax count 12, sol cancelled  12
itin 152: OG pax count 3, sol cancelled  3
itin 153: OG pax count 39, sol cancelled  33
itin 153 partially cancelled
itin 153: OG pax count 39, sol put 6 pax on flight 2596 in cabin E
itin 154: OG pax count 5, sol put 5 pax on flight 2596 in cabin E
itin 159: OG pax count 14, sol cancelled  14
itin 160: OG pax count 4, sol cancelled  4
itin 161: OG pax count 9, sol cancelled  9
itin 162: OG pax count 2, sol cancelled  2
itin 169: OG pax count 13, sol cancelled  13
itin 170: OG pax count 3, sol cancelled  3
itin 171: OG pax count 3, sol cancelled  3
itin 172: OG pax count 1, sol cancelled  1
itin 175: OG pax count 21, sol cancelled  21
itin 176: OG pax count 8, sol cancelled  8
itin 177: OG pax count 26, sol cancelled  26
itin 178: OG pax count 5, sol cancelled  5
itin 179: OG pax count 7, sol cancelled  7
itin 180: OG pax count 2, sol cancelled  2
itin 181: OG pax count 25, sol cancelled  25
itin 182: OG pax count 5, sol cancelled  5
itin 183: OG pax count 8, sol cancelled  8
itin 184: OG pax count 2, sol cancelled  2
itin 188: OG pax count 10, sol cancelled  10
itin 190: OG pax count 4, sol cancelled  4
itin 191: OG pax count 36, sol put 36 pax on flight 2613 in cabin E
itin 192: OG pax count 8, sol cancelled  8
itin 193: OG pax count 11, sol put 11 pax on flight 2613 in cabin E
itin 194: OG pax count 3, sol cancelled  3
itin 195: OG pax count 29, sol put 29 pax on flight 2614 in cabin E
itin 196: OG pax count 7, sol cancelled  7
itin 197: OG pax count 15, sol put 15 pax on flight 2614 in cabin E
itin 198: OG pax count 4, sol cancelled  4
itin 199: OG pax count 33, sol put 33 pax on flight 2619 in cabin E
itin 200: OG pax count 4, sol cancelled  4
itin 201: OG pax count 11, sol put 11 pax on flight 2619 in cabin E
itin 202: OG pax count 2, sol cancelled  2
itin 203: OG pax count 42, sol cancelled  42
itin 204: OG pax count 13, sol cancelled  13
itin 209: OG pax count 64, sol cancelled  64
itin 210: OG pax count 13, sol cancelled  13
itin 211: OG pax count 17, sol put 14 pax on flight 2626 in cabin E
itin 211: OG pax count 17, sol put 3 pax on flight 2624 in cabin E
itin 212: OG pax count 5, sol cancelled  5
itin 213: OG pax count 48, sol put 3 pax on flight 2629 in cabin E
itin 213: OG pax count 48, sol put 45 pax on flight 2625 in cabin E
itin 214: OG pax count 11, sol cancelled  11
itin 215: OG pax count 16, sol put 16 pax on flight 2625 in cabin E
itin 216: OG pax count 4, sol put 4 pax on flight 2874 in cabin E
itin 216: OG pax count 4, sol put 4 pax on flight 144 in cabin F
itin 217: OG pax count 44, sol put 44 pax on flight 2626 in cabin E
itin 218: OG pax count 9, sol cancelled  9
itin 219: OG pax count 12, sol put 12 pax on flight 2626 in cabin E
itin 220: OG pax count 3, sol cancelled  3
itin 221: OG pax count 66, sol cancelled  42
itin 221 partially cancelled
itin 221: OG pax count 66, sol put 24 pax on flight 2625 in cabin E
itin 222: OG pax count 13, sol cancelled  13
itin 223: OG pax count 15, sol put 15 pax on flight 2625 in cabin E
itin 224: OG pax count 4, sol put 4 pax on flight 2874 in cabin E
itin 224: OG pax count 4, sol put 4 pax on flight 120 in cabin F
itin 225: OG pax count 72, sol cancelled  63
itin 225 partially cancelled
itin 225: OG pax count 72, sol put 9 pax on flight 2626 in cabin E
itin 226: OG pax count 13, sol cancelled  13
itin 227: OG pax count 12, sol put 12 pax on flight 2626 in cabin E
itin 228: OG pax count 3, sol cancelled  3
itin 229: OG pax count 39, sol cancelled  39
itin 230: OG pax count 10, sol cancelled  10
itin 231: OG pax count 24, sol cancelled  24
itin 232: OG pax count 5, sol cancelled  5
itin 234: OG pax count 11, sol cancelled  11
itin 236: OG pax count 4, sol cancelled  4
itin 237: OG pax count 41, sol cancelled  41
itin 238: OG pax count 10, sol cancelled  10
itin 239: OG pax count 22, sol cancelled  22
itin 240: OG pax count 5, sol cancelled  5
itin 242: OG pax count 6, sol cancelled  6
itin 246: OG pax count 9, sol cancelled  9
itin 248: OG pax count 3, sol cancelled  3
itin 250: OG pax count 10, sol cancelled  10
itin 252: OG pax count 5, sol cancelled  5
itin 253: OG pax count 20, sol cancelled  14
itin 253 partially cancelled
itin 253: OG pax count 20, sol put 6 pax on flight 2653 in cabin E
itin 254: OG pax count 4, sol cancelled  4
itin 255: OG pax count 4, sol put 4 pax on flight 2653 in cabin E
itin 256: OG pax count 1, sol cancelled  1
itin 257: OG pax count 17, sol cancelled  17
itin 258: OG pax count 4, sol cancelled  4
itin 259: OG pax count 7, sol cancelled  7
itin 260: OG pax count 2, sol cancelled  2
itin 262: OG pax count 9, sol cancelled  9
itin 264: OG pax count 3, sol cancelled  3
itin 266: OG pax count 11, sol cancelled  11
itin 268: OG pax count 4, sol cancelled  4
itin 269: OG pax count 13, sol cancelled  13
itin 270: OG pax count 3, sol cancelled  3
itin 271: OG pax count 7, sol cancelled  7
itin 272: OG pax count 2, sol cancelled  2
itin 274: OG pax count 4, sol cancelled  4
itin 276: OG pax count 2, sol put 2 pax on flight 2874 in cabin E
itin 277: OG pax count 22, sol cancelled  22
itin 278: OG pax count 7, sol cancelled  7
itin 279: OG pax count 28, sol cancelled  28
itin 280: OG pax count 5, sol cancelled  5
itin 281: OG pax count 35, sol cancelled  35
itin 282: OG pax count 5, sol cancelled  5
itin 283: OG pax count 5, sol cancelled  5
itin 284: OG pax count 22, sol cancelled  22
itin 285: OG pax count 3, sol cancelled  3
itin 286: OG pax count 3, sol cancelled  3
itin 287: OG pax count 11, sol cancelled  11
itin 288: OG pax count 24, sol cancelled  24
itin 289: OG pax count 6, sol cancelled  6
itin 290: OG pax count 13, sol cancelled  13
itin 297: OG pax count 45, sol put 28 pax on flight 2797 in cabin E
itin 297: OG pax count 45, sol put 17 pax on flight 2793 in cabin E
itin 298: OG pax count 10, sol cancelled  10
itin 299: OG pax count 15, sol put 15 pax on flight 2793 in cabin E
itin 300: OG pax count 4, sol cancelled  4
itin 301: OG pax count 57, sol cancelled  57
itin 302: OG pax count 15, sol put 15 pax on flight 2794 in cabin E
itin 303: OG pax count 60, sol cancelled  57
itin 303 partially cancelled
itin 303: OG pax count 60, sol put 3 pax on flight 2793 in cabin E
itin 304: OG pax count 9, sol cancelled  9
itin 305: OG pax count 7, sol put 7 pax on flight 2797 in cabin E
itin 306: OG pax count 2, sol cancelled  2
itin 307: OG pax count 73, sol cancelled  28
itin 307 partially cancelled
itin 307: OG pax count 73, sol put 25 pax on flight 2796 in cabin E
itin 307: OG pax count 73, sol put 20 pax on flight 2794 in cabin E
itin 308: OG pax count 10, sol put 10 pax on flight 2796 in cabin E
itin 310: OG pax count 8, sol cancelled  8
itin 312: OG pax count 2, sol cancelled  2
itin 315: OG pax count 92, sol cancelled  92
itin 316: OG pax count 9, sol cancelled  9
itin 317: OG pax count 25, sol cancelled  25
itin 318: OG pax count 7, sol cancelled  7
itin 325: OG pax count 9, sol cancelled  9
itin 327: OG pax count 8, sol cancelled  8
itin 332: OG pax count 14, sol cancelled  14
itin 334: OG pax count 4, sol cancelled  4
itin 336: OG pax count 7, sol cancelled  7
itin 338: OG pax count 4, sol cancelled  4
itin 339: OG pax count 96, sol cancelled  96
itin 340: OG pax count 18, sol cancelled  18
itin 341: OG pax count 19, sol cancelled  19
itin 342: OG pax count 6, sol cancelled  6
itin 346: OG pax count 87, sol cancelled  87
itin 347: OG pax count 32, sol cancelled  32
itin 348: OG pax count 5, sol cancelled  5
itin 351: OG pax count 67, sol cancelled  67
itin 352: OG pax count 8, sol cancelled  8
itin 353: OG pax count 35, sol cancelled  35
itin 354: OG pax count 9, sol cancelled  9
itin 356: OG pax count 16, sol cancelled  16
itin 366: OG pax count 4, sol cancelled  4
itin 369: OG pax count 60, sol cancelled  60
itin 370: OG pax count 36, sol cancelled  36
itin 374: OG pax count 8, sol cancelled  8
itin 377: OG pax count 92, sol cancelled  92
itin 378: OG pax count 18, sol cancelled  18
itin 379: OG pax count 22, sol cancelled  22
itin 380: OG pax count 6, sol cancelled  6
itin 389: OG pax count 14, sol cancelled  14
itin 391: OG pax count 8, sol cancelled  8
itin 397: OG pax count 17, sol cancelled  17
itin 399: OG pax count 5, sol cancelled  5
itin 404: OG pax count 87, sol cancelled  87
itin 405: OG pax count 19, sol put 19 pax on flight 2907 in cabin E
itin 408: OG pax count 54, sol cancelled  54
itin 409: OG pax count 14, sol cancelled  14
itin 410: OG pax count 29, sol cancelled  19
itin 410 partially cancelled
itin 410: OG pax count 29, sol put 10 pax on flight 2874 in cabin E
itin 411: OG pax count 7, sol cancelled  7
itin 416: OG pax count 97, sol cancelled  97
itin 417: OG pax count 25, sol cancelled  15
itin 417 partially cancelled
itin 417: OG pax count 25, sol put 10 pax on flight 2873 in cabin E
itin 419: OG pax count 9, sol cancelled  9
itin 421: OG pax count 4, sol cancelled  4
itin 425: OG pax count 18, sol cancelled  18
itin 427: OG pax count 4, sol cancelled  4
itin 433: OG pax count 83, sol cancelled  83
itin 434: OG pax count 18, sol cancelled  18
itin 435: OG pax count 28, sol cancelled  28
itin 436: OG pax count 7, sol cancelled  7
itin 441: OG pax count 18, sol cancelled  18
itin 443: OG pax count 7, sol cancelled  7
itin 447: OG pax count 22, sol cancelled  22
itin 456: OG pax count 11, sol cancelled  11
itin 460: OG pax count 16, sol cancelled  16
itin 462: OG pax count 3, sol cancelled  3
itin 466: OG pax count 9, sol cancelled  9
itin 468: OG pax count 11, sol cancelled  11
itin 473: OG pax count 14, sol cancelled  14
itin 475: OG pax count 6, sol cancelled  6
itin 485: OG pax count 72, sol cancelled  72
itin 486: OG pax count 30, sol cancelled  30
itin 489: OG pax count 90, sol cancelled  90
itin 490: OG pax count 18, sol cancelled  18
itin 491: OG pax count 23, sol cancelled  23
itin 492: OG pax count 3, sol cancelled  3
itin 496: OG pax count 77, sol cancelled  77
itin 497: OG pax count 18, sol cancelled  18
itin 498: OG pax count 33, sol cancelled  33
itin 499: OG pax count 8, sol cancelled  8
itin 506: OG pax count 78, sol cancelled  78
itin 507: OG pax count 18, sol cancelled  18
itin 508: OG pax count 32, sol cancelled  32
itin 509: OG pax count 8, sol cancelled  8
itin 512: OG pax count 65, sol cancelled  65
itin 513: OG pax count 40, sol cancelled  40
itin 514: OG pax count 17, sol cancelled  17
itin 515: OG pax count 13, sol cancelled  12
itin 515 partially cancelled
itin 515: OG pax count 13, sol put 1 pax on flight 123 in cabin B
itin 515: OG pax count 13, sol put 1 pax on flight 4515 in cabin E
itin 521: OG pax count 84, sol cancelled  84
itin 522: OG pax count 16, sol cancelled  16
itin 523: OG pax count 19, sol cancelled  19
itin 524: OG pax count 5, sol cancelled  5
itin 525: OG pax count 77, sol cancelled  77
itin 526: OG pax count 8, sol cancelled  8
itin 527: OG pax count 21, sol cancelled  21
itin 528: OG pax count 3, sol cancelled  3
itin 529: OG pax count 78, sol cancelled  78
itin 530: OG pax count 18, sol cancelled  18
itin 531: OG pax count 32, sol cancelled  32
itin 532: OG pax count 8, sol cancelled  8
itin 533: OG pax count 67, sol cancelled  67
itin 534: OG pax count 15, sol cancelled  15
itin 535: OG pax count 21, sol cancelled  21
itin 536: OG pax count 5, sol cancelled  5
itin 537: OG pax count 85, sol cancelled  85
itin 538: OG pax count 17, sol cancelled  17
itin 539: OG pax count 20, sol cancelled  20
itin 540: OG pax count 6, sol cancelled  6
itin 541: OG pax count 67, sol cancelled  67
itin 542: OG pax count 15, sol cancelled  15
itin 543: OG pax count 24, sol cancelled  24
itin 544: OG pax count 6, sol cancelled  6
itin 545: OG pax count 78, sol cancelled  78
itin 546: OG pax count 25, sol cancelled  25
itin 550: OG pax count 7, sol cancelled  7
itin 553: OG pax count 45, sol cancelled  45
itin 554: OG pax count 13, sol cancelled  13
itin 555: OG pax count 45, sol cancelled  45
itin 556: OG pax count 9, sol cancelled  9
itin 560: OG pax count 13, sol cancelled  13
itin 562: OG pax count 4, sol cancelled  4
itin 569: OG pax count 37, sol cancelled  37
itin 570: OG pax count 4, sol cancelled  4
itin 571: OG pax count 12, sol cancelled  12
itin 572: OG pax count 1, sol cancelled  1
itin 573: OG pax count 2, sol cancelled  2
itin 577: OG pax count 5, sol cancelled  5
itin 581: OG pax count 79, sol cancelled  79
itin 582: OG pax count 12, sol cancelled  12
itin 583: OG pax count 9, sol cancelled  9
itin 584: OG pax count 3, sol cancelled  3
itin 595: OG pax count 12, sol cancelled  12
itin 601: OG pax count 62, sol cancelled  62
itin 602: OG pax count 13, sol cancelled  13
itin 603: OG pax count 18, sol cancelled  18
itin 604: OG pax count 5, sol put 5 pax on flight 123 in cabin B
itin 604: OG pax count 5, sol put 5 pax on flight 4515 in cabin E
itin 607: OG pax count 63, sol cancelled  63
itin 608: OG pax count 13, sol cancelled  13
itin 609: OG pax count 17, sol cancelled  17
itin 610: OG pax count 5, sol cancelled  5
itin 613: OG pax count 97, sol cancelled  97
itin 614: OG pax count 21, sol cancelled  21
itin 621: OG pax count 67, sol cancelled  67
itin 622: OG pax count 13, sol cancelled  13
itin 623: OG pax count 15, sol cancelled  15
itin 624: OG pax count 4, sol cancelled  4
itin 627: OG pax count 62, sol cancelled  62
itin 628: OG pax count 13, sol cancelled  13
itin 629: OG pax count 18, sol cancelled  18
itin 630: OG pax count 5, sol put 5 pax on flight 139 in cabin B
itin 630: OG pax count 5, sol put 5 pax on flight 4515 in cabin E
itin 634: OG pax count 10, sol cancelled  10
itin 636: OG pax count 3, sol cancelled  3
itin 639: OG pax count 60, sol cancelled  60
itin 640: OG pax count 23, sol cancelled  23
itin 641: OG pax count 51, sol cancelled  51
itin 642: OG pax count 13, sol cancelled  13
itin 643: OG pax count 26, sol cancelled  26
itin 644: OG pax count 6, sol cancelled  6
itin 645: OG pax count 103, sol cancelled  103
itin 646: OG pax count 9, sol cancelled  9
itin 647: OG pax count 53, sol cancelled  53
itin 648: OG pax count 13, sol cancelled  13
itin 649: OG pax count 23, sol put 23 pax on flight 3112 in cabin E
itin 650: OG pax count 3, sol cancelled  3
itin 659: OG pax count 57, sol cancelled  57
itin 660: OG pax count 12, sol put 12 pax on flight 139 in cabin F
itin 660: OG pax count 12, sol put 12 pax on flight 4519 in cabin E
itin 661: OG pax count 19, sol cancelled  19
itin 662: OG pax count 5, sol put 5 pax on flight 123 in cabin E
itin 662: OG pax count 5, sol put 5 pax on flight 4519 in cabin E
itin 663: OG pax count 69, sol cancelled  69
itin 664: OG pax count 15, sol cancelled  15
itin 665: OG pax count 23, sol cancelled  23
itin 666: OG pax count 6, sol cancelled  6
itin 667: OG pax count 56, sol cancelled  56
itin 668: OG pax count 7, sol cancelled  7
itin 669: OG pax count 25, sol cancelled  25
itin 670: OG pax count 3, sol cancelled  3
itin 687: OG pax count 65, sol cancelled  65
itin 688: OG pax count 6, sol cancelled  6
itin 690: OG pax count 12, sol cancelled  12
itin 699: OG pax count 67, sol cancelled  67
itin 700: OG pax count 13, sol cancelled  13
itin 701: OG pax count 13, sol cancelled  13
itin 702: OG pax count 4, sol cancelled  4
itin 703: OG pax count 52, sol cancelled  52
itin 704: OG pax count 13, sol cancelled  13
itin 705: OG pax count 26, sol cancelled  26
itin 706: OG pax count 3, sol cancelled  3
itin 711: OG pax count 15, sol cancelled  15
itin 713: OG pax count 2, sol cancelled  2
itin 721: OG pax count 71, sol cancelled  71
itin 722: OG pax count 15, sol cancelled  15
itin 723: OG pax count 21, sol cancelled  21
itin 724: OG pax count 3, sol cancelled  3
itin 727: OG pax count 68, sol cancelled  68
itin 728: OG pax count 29, sol cancelled  29
itin 731: OG pax count 50, sol cancelled  50
itin 732: OG pax count 16, sol cancelled  16
itin 733: OG pax count 36, sol cancelled  36
itin 734: OG pax count 5, sol cancelled  5
itin 736: OG pax count 15, sol cancelled  15
itin 738: OG pax count 7, sol cancelled  7
itin 741: OG pax count 107, sol cancelled  107
itin 742: OG pax count 11, sol cancelled  11
itin 743: OG pax count 32, sol put 32 pax on flight 4488 in cabin E
itin 743: OG pax count 32, sol put 32 pax on flight 72 in cabin F
itin 744: OG pax count 5, sol cancelled  5
itin 754: OG pax count 97, sol cancelled  97
itin 755: OG pax count 17, sol cancelled  17
itin 756: OG pax count 16, sol put 16 pax on flight 123 in cabin E
itin 756: OG pax count 16, sol put 16 pax on flight 4483 in cabin E
itin 757: OG pax count 5, sol put 5 pax on flight 123 in cabin E
itin 757: OG pax count 5, sol put 5 pax on flight 4515 in cabin E
itin 761: OG pax count 9, sol cancelled  9
itin 763: OG pax count 3, sol cancelled  3
itin 770: OG pax count 107, sol cancelled  107
itin 771: OG pax count 14, sol cancelled  14
itin 772: OG pax count 27, sol cancelled  27
itin 773: OG pax count 10, sol cancelled  10
itin 776: OG pax count 57, sol cancelled  57
itin 777: OG pax count 14, sol cancelled  14
itin 778: OG pax count 28, sol cancelled  28
itin 779: OG pax count 7, sol put 7 pax on flight 123 in cabin E
itin 779: OG pax count 7, sol put 7 pax on flight 4515 in cabin E
itin 783: OG pax count 4, sol cancelled  4
itin 786: OG pax count 73, sol cancelled  73
itin 787: OG pax count 7, sol cancelled  7
itin 788: OG pax count 18, sol cancelled  18
itin 789: OG pax count 5, sol cancelled  5
itin 790: OG pax count 93, sol cancelled  93
itin 791: OG pax count 26, sol cancelled  15
itin 791 partially cancelled
itin 791: OG pax count 26, sol put 11 pax on flight 123 in cabin E
itin 791: OG pax count 26, sol put 11 pax on flight 4483 in cabin E
itin 792: OG pax count 104, sol cancelled  104
itin 793: OG pax count 65, sol cancelled  64
itin 793 partially cancelled
itin 793: OG pax count 65, sol put 1 pax on flight 4492 in cabin E
itin 793: OG pax count 65, sol put 1 pax on flight 72 in cabin F
itin 794: OG pax count 58, sol cancelled  58
itin 795: OG pax count 10, sol cancelled  10
itin 796: OG pax count 29, sol cancelled  8
itin 796 partially cancelled
itin 796: OG pax count 29, sol put 21 pax on flight 4488 in cabin E
itin 796: OG pax count 29, sol put 21 pax on flight 72 in cabin F
itin 797: OG pax count 5, sol cancelled  5
itin 800: OG pax count 58, sol cancelled  58
itin 801: OG pax count 28, sol cancelled  28
itin 802: OG pax count 16, sol cancelled  16
itin 803: OG pax count 9, sol cancelled  9
itin 813: OG pax count 18, sol cancelled  18
itin 815: OG pax count 3, sol cancelled  3
itin 819: OG pax count 93, sol cancelled  93
itin 820: OG pax count 20, sol cancelled  20
itin 821: OG pax count 54, sol cancelled  54
itin 822: OG pax count 12, sol cancelled  12
itin 823: OG pax count 20, sol cancelled  20
itin 824: OG pax count 5, sol cancelled  5
itin 837: OG pax count 116, sol cancelled  116
itin 838: OG pax count 10, sol cancelled  10
itin 848: OG pax count 94, sol cancelled  94
itin 849: OG pax count 19, sol cancelled  19
itin 850: OG pax count 94, sol cancelled  94
itin 851: OG pax count 9, sol cancelled  9
itin 852: OG pax count 24, sol cancelled  24
itin 853: OG pax count 4, sol cancelled  4
itin 863: OG pax count 3, sol cancelled  3
itin 867: OG pax count 12, sol cancelled  12
itin 874: OG pax count 18, sol cancelled  18
itin 877: OG pax count 80, sol cancelled  70
itin 877 partially cancelled
itin 877: OG pax count 80, sol put 10 pax on flight 4232 in cabin E
itin 878: OG pax count 18, sol cancelled  18
itin 879: OG pax count 30, sol put 30 pax on flight 4232 in cabin E
itin 880: OG pax count 4, sol cancelled  4
itin 882: OG pax count 79, sol cancelled  79
itin 883: OG pax count 26, sol cancelled  26
itin 885: OG pax count 7, sol cancelled  7
itin 887: OG pax count 3, sol cancelled  3
itin 890: OG pax count 73, sol cancelled  73
itin 891: OG pax count 8, sol cancelled  8
itin 892: OG pax count 27, sol cancelled  27
itin 893: OG pax count 4, sol cancelled  4
itin 899: OG pax count 4, sol cancelled  4
itin 903: OG pax count 81, sol cancelled  81
itin 904: OG pax count 21, sol cancelled  21
itin 905: OG pax count 48, sol cancelled  48
itin 906: OG pax count 11, sol cancelled  11
itin 916: OG pax count 5, sol cancelled  5
itin 919: OG pax count 89, sol cancelled  89
itin 920: OG pax count 18, sol cancelled  18
itin 921: OG pax count 24, sol cancelled  24
itin 922: OG pax count 6, sol cancelled  6
itin 923: OG pax count 106, sol cancelled  106
itin 924: OG pax count 19, sol cancelled  19
itin 929: OG pax count 133, sol cancelled  133
itin 930: OG pax count 10, sol cancelled  10
itin 931: OG pax count 17, sol cancelled  17
itin 932: OG pax count 3, sol cancelled  3
itin 933: OG pax count 91, sol cancelled  91
itin 934: OG pax count 10, sol cancelled  10
itin 935: OG pax count 35, sol cancelled  35
itin 936: OG pax count 9, sol cancelled  9
itin 937: OG pax count 135, sol cancelled  135
itin 938: OG pax count 25, sol cancelled  25
itin 947: OG pax count 87, sol cancelled  87
itin 948: OG pax count 20, sol put 20 pax on flight 4295 in cabin E
itin 949: OG pax count 59, sol cancelled  33
itin 949 partially cancelled
itin 949: OG pax count 59, sol put 26 pax on flight 4296 in cabin E
itin 950: OG pax count 19, sol cancelled  19
itin 951: OG pax count 14, sol put 14 pax on flight 4296 in cabin E
itin 952: OG pax count 3, sol cancelled  3
itin 954: OG pax count 63, sol cancelled  43
itin 954 partially cancelled
itin 954: OG pax count 63, sol put 20 pax on flight 4298 in cabin E
itin 955: OG pax count 7, sol cancelled  7
itin 956: OG pax count 20, sol put 20 pax on flight 4298 in cabin E
itin 957: OG pax count 5, sol cancelled  5
itin 958: OG pax count 74, sol cancelled  74
itin 959: OG pax count 22, sol put 22 pax on flight 123 in cabin F
itin 959: OG pax count 22, sol put 22 pax on flight 4519 in cabin E
itin 960: OG pax count 70, sol cancelled  70
itin 961: OG pax count 8, sol cancelled  8
itin 962: OG pax count 25, sol cancelled  25
itin 963: OG pax count 3, sol cancelled  3
itin 967: OG pax count 96, sol cancelled  96
itin 968: OG pax count 26, sol cancelled  26
itin 969: OG pax count 96, sol cancelled  96
itin 970: OG pax count 14, sol cancelled  14
itin 971: OG pax count 71, sol cancelled  71
itin 972: OG pax count 26, sol cancelled  26
itin 982: OG pax count 4, sol cancelled  4
itin 983: OG pax count 107, sol cancelled  107
itin 984: OG pax count 8, sol cancelled  8
itin 995: OG pax count 39, sol cancelled  39
itin 996: OG pax count 5, sol cancelled  5
itin 1003: OG pax count 24, sol cancelled  24
itin 1004: OG pax count 5, sol cancelled  5
itin 1005: OG pax count 8, sol cancelled  8
itin 1006: OG pax count 2, sol cancelled  2
itin 1010: OG pax count 117, sol cancelled  117
itin 1011: OG pax count 19, sol cancelled  4
itin 1011 partially cancelled
itin 1011: OG pax count 19, sol put 15 pax on flight 118 in cabin B
itin 1011: OG pax count 19, sol put 15 pax on flight 4499 in cabin E
itin 1014: OG pax count 30, sol cancelled  30
itin 1015: OG pax count 10, sol put 10 pax on flight 4342 in cabin E
itin 1016: OG pax count 68, sol cancelled  68
itin 1017: OG pax count 18, sol cancelled  18
itin 1018: OG pax count 40, sol cancelled  16
itin 1018 partially cancelled
itin 1018: OG pax count 40, sol put 24 pax on flight 4348 in cabin E
itin 1019: OG pax count 9, sol cancelled  9
itin 1022: OG pax count 28, sol cancelled  28
itin 1023: OG pax count 5, sol cancelled  5
itin 1024: OG pax count 6, sol cancelled  6
itin 1025: OG pax count 2, sol cancelled  2
itin 1026: OG pax count 105, sol cancelled  105
