Total itineraries 1659
Disrupted itineraries 977
Total #flights 608
Total #airports 35
Preprocessing time 7.342636
MIP runtime 0.039979
MIP objective 9642490.250000
MIP number of zero variables 13685.000000 out of 14779
itin 1: OG pax count 10, sol cancelled  10
itin 284: OG pax count 14, sol put 14 pax on flight 4319 in cabin E
itin 285: OG pax count 41, sol cancelled  41
itin 286: OG pax count 6, sol cancelled  6
itin 287: OG pax count 12, sol cancelled  12
itin 288: OG pax count 4, sol cancelled  4
itin 289: OG pax count 59, sol cancelled  59
itin 290: OG pax count 12, sol cancelled  12
itin 291: OG pax count 65, sol cancelled  22
itin 291 partially cancelled
itin 291: OG pax count 65, sol put 43 pax on flight 152 in cabin E
itin 292: OG pax count 5, sol cancelled  2
itin 292 partially cancelled
itin 292: OG pax count 5, sol put 3 pax on flight 152 in cabin E
itin 292: OG pax count 5, sol put 2 pax on flight 4595 in cabin E
itin 292: OG pax count 5, sol put 1 pax on flight 4601 in cabin E
itin 293: OG pax count 6, sol cancelled  6
itin 294: OG pax count 18, sol put 18 pax on flight 152 in cabin E
itin 295: OG pax count 3, sol put 3 pax on flight 152 in cabin E
itin 295: OG pax count 3, sol put 3 pax on flight 4601 in cabin E
itin 296: OG pax count 3, sol cancelled  3
itin 300: OG pax count 25, sol cancelled  25
itin 301: OG pax count 23, sol put 23 pax on flight 147 in cabin E
itin 302: OG pax count 71, sol cancelled  71
itin 303: OG pax count 11, sol cancelled  11
itin 304: OG pax count 19, sol put 19 pax on flight 146 in cabin E
itin 305: OG pax count 7, sol cancelled  7
itin 309: OG pax count 39, sol cancelled  39
itin 310: OG pax count 10, sol cancelled  10
itin 311: OG pax count 52, sol put 48 pax on flight 146 in cabin E
itin 311: OG pax count 52, sol put 4 pax on flight 150 in cabin E
itin 312: OG pax count 9, sol cancelled  9
itin 313: OG pax count 35, sol cancelled  35
itin 314: OG pax count 33, sol put 33 pax on flight 149 in cabin E
itin 315: OG pax count 22, sol put 22 pax on flight 150 in cabin E
itin 316: OG pax count 8, sol cancelled  8
itin 317: OG pax count 9, sol cancelled  9
itin 318: OG pax count 27, sol put 27 pax on flight 150 in cabin E
itin 319: OG pax count 11, sol cancelled  11
itin 320: OG pax count 35, sol cancelled  35
itin 321: OG pax count 14, sol cancelled  14
itin 323: OG pax count 7, sol cancelled  7
itin 325: OG pax count 4, sol cancelled  4
itin 342: OG pax count 19, sol cancelled  19
itin 343: OG pax count 6, sol cancelled  6
itin 344: OG pax count 8, sol cancelled  8
itin 345: OG pax count 3, sol cancelled  3
itin 346: OG pax count 33, sol cancelled  33
itin 347: OG pax count 11, sol cancelled  11
itin 348: OG pax count 54, sol cancelled  54
itin 349: OG pax count 6, sol cancelled  6
itin 353: OG pax count 6, sol cancelled  6
itin 358: OG pax count 32, sol cancelled  32
itin 359: OG pax count 20, sol cancelled  20
itin 361: OG pax count 11, sol cancelled  11
itin 363: OG pax count 6, sol cancelled  6
itin 364: OG pax count 44, sol cancelled  44
itin 365: OG pax count 15, sol cancelled  15
itin 366: OG pax count 33, sol cancelled  33
itin 367: OG pax count 11, sol cancelled  11
itin 368: OG pax count 14, sol cancelled  14
itin 369: OG pax count 5, sol cancelled  5
itin 370: OG pax count 42, sol cancelled  42
itin 371: OG pax count 22, sol put 22 pax on flight 47 in cabin E
itin 371: OG pax count 22, sol put 17 pax on flight 3011 in cabin E
itin 371: OG pax count 22, sol put 5 pax on flight 2967 in cabin E
itin 372: OG pax count 40, sol cancelled  40
itin 373: OG pax count 6, sol cancelled  6
itin 374: OG pax count 13, sol cancelled  13
itin 375: OG pax count 4, sol cancelled  4
itin 376: OG pax count 15, sol cancelled  12
itin 376 partially cancelled
itin 376: OG pax count 15, sol put 3 pax on flight 2661 in cabin E
itin 377: OG pax count 2, sol put 1 pax on flight 3064 in cabin E
itin 377: OG pax count 2, sol put 1 pax on flight 3082 in cabin E
itin 377: OG pax count 2, sol put 2 pax on flight 144 in cabin F
itin 378: OG pax count 3, sol cancelled  3
itin 379: OG pax count 15, sol put 15 pax on flight 2661 in cabin E
itin 380: OG pax count 2, sol put 1 pax on flight 3092 in cabin E
itin 380: OG pax count 2, sol put 1 pax on flight 3074 in cabin E
itin 380: OG pax count 2, sol put 2 pax on flight 144 in cabin F
itin 381: OG pax count 3, sol cancelled  3
itin 382: OG pax count 51, sol cancelled  40
itin 382 partially cancelled
itin 382: OG pax count 51, sol put 11 pax on flight 2662 in cabin E
itin 383: OG pax count 6, sol cancelled  6
itin 384: OG pax count 10, sol put 10 pax on flight 2662 in cabin E
itin 385: OG pax count 4, sol cancelled  4
itin 401: OG pax count 62, sol cancelled  62
itin 402: OG pax count 10, sol cancelled  10
itin 403: OG pax count 14, sol cancelled  14
itin 404: OG pax count 5, sol cancelled  5
itin 409: OG pax count 19, sol cancelled  19
itin 410: OG pax count 7, sol cancelled  7
itin 411: OG pax count 19, sol cancelled  19
itin 412: OG pax count 6, sol cancelled  6
itin 415: OG pax count 69, sol cancelled  69
itin 416: OG pax count 9, sol cancelled  9
itin 417: OG pax count 13, sol cancelled  13
itin 418: OG pax count 5, sol cancelled  5
itin 423: OG pax count 12, sol cancelled  12
itin 430: OG pax count 35, sol cancelled  35
itin 431: OG pax count 12, sol cancelled  10
itin 431 partially cancelled
itin 431: OG pax count 12, sol put 2 pax on flight 4599 in cabin E
itin 432: OG pax count 13, sol cancelled  13
itin 433: OG pax count 5, sol put 5 pax on flight 4599 in cabin E
itin 436: OG pax count 58, sol cancelled  58
itin 437: OG pax count 9, sol cancelled  9
itin 438: OG pax count 9, sol cancelled  9
itin 439: OG pax count 12, sol cancelled  12
itin 440: OG pax count 5, sol cancelled  5
itin 441: OG pax count 5, sol cancelled  5
itin 449: OG pax count 11, sol cancelled  11
itin 451: OG pax count 5, sol cancelled  5
itin 452: OG pax count 78, sol cancelled  78
itin 453: OG pax count 17, sol cancelled  17
itin 454: OG pax count 29, sol cancelled  29
itin 455: OG pax count 5, sol cancelled  5
itin 456: OG pax count 16, sol cancelled  16
itin 457: OG pax count 3, sol cancelled  3
itin 458: OG pax count 3, sol cancelled  3
itin 459: OG pax count 39, sol cancelled  39
itin 460: OG pax count 22, sol cancelled  22
itin 466: OG pax count 7, sol cancelled  7
itin 468: OG pax count 4, sol cancelled  4
itin 470: OG pax count 7, sol cancelled  7
itin 472: OG pax count 4, sol cancelled  4
itin 478: OG pax count 6, sol cancelled  6
itin 480: OG pax count 6, sol cancelled  6
itin 482: OG pax count 7, sol cancelled  7
itin 484: OG pax count 4, sol cancelled  4
itin 486: OG pax count 7, sol cancelled  7
itin 488: OG pax count 7, sol cancelled  7
itin 489: OG pax count 23, sol cancelled  23
itin 490: OG pax count 8, sol cancelled  2
itin 490 partially cancelled
itin 490: OG pax count 8, sol put 3 pax on flight 4526 in cabin B
itin 490: OG pax count 8, sol put 3 pax on flight 4526 in cabin E
itin 491: OG pax count 14, sol cancelled  14
itin 492: OG pax count 5, sol put 5 pax on flight 4526 in cabin B
itin 497: OG pax count 23, sol cancelled  23
itin 498: OG pax count 8, sol cancelled  8
itin 499: OG pax count 14, sol cancelled  14
itin 500: OG pax count 5, sol cancelled  5
itin 501: OG pax count 53, sol cancelled  53
itin 502: OG pax count 6, sol cancelled  6
itin 503: OG pax count 18, sol put 18 pax on flight 2968 in cabin E
itin 504: OG pax count 7, sol put 7 pax on flight 2988 in cabin E
itin 504: OG pax count 7, sol put 7 pax on flight 1363 in cabin E
itin 508: OG pax count 65, sol cancelled  65
itin 509: OG pax count 11, sol cancelled  11
itin 510: OG pax count 22, sol cancelled  22
itin 511: OG pax count 8, sol cancelled  8
itin 520: OG pax count 31, sol cancelled  31
itin 521: OG pax count 11, sol cancelled  11
itin 522: OG pax count 22, sol cancelled  22
itin 523: OG pax count 8, sol put 8 pax on flight 4271 in cabin E
itin 524: OG pax count 68, sol cancelled  21
itin 524 partially cancelled
itin 524: OG pax count 68, sol put 47 pax on flight 4652 in cabin E
itin 524: OG pax count 68, sol put 47 pax on flight 72 in cabin F
itin 525: OG pax count 20, sol cancelled  20
itin 526: OG pax count 12, sol put 12 pax on flight 4648 in cabin E
itin 526: OG pax count 12, sol put 12 pax on flight 72 in cabin F
itin 527: OG pax count 10, sol cancelled  10
itin 528: OG pax count 31, sol cancelled  31
itin 529: OG pax count 22, sol cancelled  22
itin 530: OG pax count 35, sol cancelled  21
itin 530 partially cancelled
itin 530: OG pax count 35, sol put 14 pax on flight 4648 in cabin E
itin 530: OG pax count 35, sol put 14 pax on flight 72 in cabin F
itin 531: OG pax count 12, sol cancelled  12
itin 532: OG pax count 16, sol put 16 pax on flight 4648 in cabin E
itin 532: OG pax count 16, sol put 16 pax on flight 72 in cabin F
itin 533: OG pax count 6, sol cancelled  6
itin 536: OG pax count 44, sol cancelled  44
itin 537: OG pax count 11, sol cancelled  11
itin 538: OG pax count 36, sol cancelled  36
itin 539: OG pax count 8, sol cancelled  8
itin 543: OG pax count 11, sol cancelled  11
itin 545: OG pax count 7, sol cancelled  7
itin 555: OG pax count 72, sol cancelled  72
itin 556: OG pax count 11, sol cancelled  11
itin 557: OG pax count 21, sol put 21 pax on flight 4648 in cabin E
itin 557: OG pax count 21, sol put 21 pax on flight 72 in cabin F
itin 558: OG pax count 7, sol cancelled  7
itin 569: OG pax count 29, sol cancelled  29
itin 570: OG pax count 20, sol cancelled  1
itin 570 partially cancelled
itin 570: OG pax count 20, sol put 19 pax on flight 2967 in cabin E
itin 578: OG pax count 12, sol cancelled  12
itin 580: OG pax count 6, sol cancelled  6
itin 584: OG pax count 40, sol cancelled  40
itin 585: OG pax count 47, sol cancelled  47
itin 589: OG pax count 9, sol cancelled  9
itin 591: OG pax count 4, sol cancelled  4
itin 600: OG pax count 43, sol cancelled  43
itin 601: OG pax count 23, sol cancelled  23
itin 603: OG pax count 12, sol cancelled  12
itin 605: OG pax count 7, sol cancelled  7
itin 609: OG pax count 46, sol cancelled  46
itin 610: OG pax count 13, sol cancelled  13
itin 611: OG pax count 11, sol cancelled  11
itin 612: OG pax count 4, sol cancelled  4
itin 616: OG pax count 12, sol cancelled  12
itin 629: OG pax count 60, sol cancelled  60
itin 630: OG pax count 19, sol cancelled  19
itin 631: OG pax count 87, sol cancelled  87
itin 632: OG pax count 27, sol cancelled  27
itin 633: OG pax count 112, sol cancelled  112
itin 634: OG pax count 7, sol cancelled  7
itin 635: OG pax count 27, sol cancelled  27
itin 636: OG pax count 9, sol cancelled  9
itin 642: OG pax count 14, sol cancelled  14
itin 653: OG pax count 15, sol cancelled  15
itin 655: OG pax count 9, sol cancelled  9
itin 658: OG pax count 63, sol cancelled  63
itin 659: OG pax count 60, sol cancelled  60
itin 660: OG pax count 25, sol cancelled  25
itin 661: OG pax count 9, sol cancelled  9
itin 662: OG pax count 18, sol cancelled  18
itin 663: OG pax count 6, sol cancelled  6
itin 668: OG pax count 10, sol cancelled  10
itin 670: OG pax count 5, sol cancelled  5
itin 673: OG pax count 46, sol cancelled  46
itin 674: OG pax count 23, sol cancelled  23
itin 683: OG pax count 53, sol cancelled  53
itin 684: OG pax count 12, sol cancelled  12
itin 685: OG pax count 18, sol put 17 pax on flight 2980 in cabin E
itin 685: OG pax count 18, sol put 1 pax on flight 2966 in cabin E
itin 686: OG pax count 7, sol cancelled  7
itin 690: OG pax count 29, sol cancelled  29
itin 691: OG pax count 16, sol cancelled  16
itin 707: OG pax count 13, sol cancelled  13
itin 709: OG pax count 10, sol cancelled  10
itin 713: OG pax count 90, sol cancelled  90
itin 714: OG pax count 21, sol cancelled  21
itin 715: OG pax count 17, sol cancelled  17
itin 716: OG pax count 11, sol put 11 pax on flight 3067 in cabin E
itin 720: OG pax count 15, sol cancelled  15
itin 722: OG pax count 7, sol cancelled  7
itin 723: OG pax count 104, sol cancelled  104
itin 724: OG pax count 13, sol cancelled  13
itin 725: OG pax count 28, sol cancelled  28
itin 726: OG pax count 10, sol cancelled  10
itin 727: OG pax count 101, sol cancelled  101
itin 728: OG pax count 15, sol cancelled  15
itin 729: OG pax count 16, sol cancelled  16
itin 730: OG pax count 6, sol cancelled  6
itin 732: OG pax count 13, sol cancelled  13
itin 734: OG pax count 10, sol cancelled  10
itin 739: OG pax count 103, sol cancelled  103
itin 740: OG pax count 30, sol cancelled  12
itin 740 partially cancelled
itin 740: OG pax count 30, sol put 18 pax on flight 133 in cabin F
itin 740: OG pax count 30, sol put 6 pax on flight 4509 in cabin B
itin 740: OG pax count 30, sol put 6 pax on flight 4503 in cabin B
itin 740: OG pax count 30, sol put 6 pax on flight 4513 in cabin B
itin 741: OG pax count 30, sol cancelled  30
itin 742: OG pax count 13, sol cancelled  13
itin 743: OG pax count 32, sol cancelled  32
itin 744: OG pax count 13, sol cancelled  13
itin 755: OG pax count 7, sol cancelled  7
itin 766: OG pax count 103, sol cancelled  103
itin 767: OG pax count 15, sol cancelled  15
itin 768: OG pax count 17, sol cancelled  17
itin 769: OG pax count 6, sol cancelled  6
itin 774: OG pax count 45, sol cancelled  45
itin 775: OG pax count 18, sol cancelled  18
itin 778: OG pax count 37, sol cancelled  37
itin 779: OG pax count 5, sol cancelled  5
itin 780: OG pax count 56, sol cancelled  56
itin 781: OG pax count 7, sol cancelled  7
itin 790: OG pax count 60, sol cancelled  60
itin 791: OG pax count 15, sol cancelled  15
itin 792: OG pax count 11, sol cancelled  11
itin 793: OG pax count 8, sol cancelled  8
itin 796: OG pax count 31, sol cancelled  31
itin 797: OG pax count 9, sol cancelled  9
itin 798: OG pax count 41, sol cancelled  41
itin 799: OG pax count 6, sol cancelled  6
itin 801: OG pax count 10, sol cancelled  10
itin 803: OG pax count 9, sol cancelled  9
itin 808: OG pax count 10, sol cancelled  10
itin 810: OG pax count 8, sol cancelled  8
itin 813: OG pax count 25, sol cancelled  25
itin 814: OG pax count 9, sol cancelled  9
itin 815: OG pax count 14, sol cancelled  14
itin 816: OG pax count 5, sol cancelled  5
itin 819: OG pax count 91, sol cancelled  91
itin 820: OG pax count 11, sol cancelled  11
itin 821: OG pax count 20, sol cancelled  20
itin 822: OG pax count 7, sol cancelled  7
itin 824: OG pax count 10, sol cancelled  10
itin 828: OG pax count 12, sol cancelled  12
itin 830: OG pax count 6, sol cancelled  6
itin 831: OG pax count 67, sol cancelled  67
itin 832: OG pax count 10, sol cancelled  10
itin 833: OG pax count 16, sol cancelled  16
itin 834: OG pax count 6, sol cancelled  6
itin 835: OG pax count 26, sol cancelled  26
itin 836: OG pax count 6, sol cancelled  6
itin 837: OG pax count 29, sol cancelled  29
itin 838: OG pax count 4, sol cancelled  4
itin 841: OG pax count 19, sol cancelled  19
itin 842: OG pax count 7, sol cancelled  7
itin 843: OG pax count 27, sol cancelled  27
itin 844: OG pax count 4, sol cancelled  4
itin 846: OG pax count 6, sol cancelled  6
itin 848: OG pax count 3, sol cancelled  3
itin 849: OG pax count 61, sol cancelled  43
itin 849 partially cancelled
itin 849: OG pax count 61, sol put 18 pax on flight 4678 in cabin E
itin 850: OG pax count 14, sol put 14 pax on flight 4678 in cabin E
itin 851: OG pax count 48, sol cancelled  48
itin 852: OG pax count 9, sol cancelled  9
itin 853: OG pax count 10, sol cancelled  10
itin 854: OG pax count 4, sol cancelled  4
itin 858: OG pax count 23, sol cancelled  23
itin 859: OG pax count 8, sol cancelled  8
itin 860: OG pax count 15, sol cancelled  10
itin 860 partially cancelled
itin 860: OG pax count 15, sol put 1 pax on flight 3069 in cabin E
itin 860: OG pax count 15, sol put 4 pax on flight 3107 in cabin E
itin 861: OG pax count 5, sol cancelled  5
itin 865: OG pax count 8, sol cancelled  8
itin 867: OG pax count 3, sol cancelled  3
itin 870: OG pax count 40, sol cancelled  40
itin 871: OG pax count 9, sol cancelled  9
itin 872: OG pax count 9, sol put 9 pax on flight 3107 in cabin E
itin 873: OG pax count 4, sol put 3 pax on flight 3067 in cabin E
itin 873: OG pax count 4, sol put 1 pax on flight 3095 in cabin E
itin 873: OG pax count 4, sol put 4 pax on flight 2609 in cabin E
itin 875: OG pax count 9, sol cancelled  9
itin 877: OG pax count 4, sol cancelled  4
itin 878: OG pax count 53, sol cancelled  53
itin 879: OG pax count 15, sol cancelled  15
itin 880: OG pax count 8, sol cancelled  8
itin 881: OG pax count 7, sol cancelled  7
itin 882: OG pax count 19, sol cancelled  19
itin 883: OG pax count 7, sol cancelled  7
itin 884: OG pax count 13, sol cancelled  13
itin 885: OG pax count 5, sol cancelled  5
itin 886: OG pax count 27, sol cancelled  27
itin 887: OG pax count 22, sol cancelled  22
itin 895: OG pax count 41, sol cancelled  41
itin 896: OG pax count 10, sol cancelled  10
itin 897: OG pax count 15, sol cancelled  15
itin 898: OG pax count 7, sol cancelled  7
itin 908: OG pax count 8, sol cancelled  8
itin 910: OG pax count 5, sol cancelled  5
itin 911: OG pax count 63, sol cancelled  63
itin 912: OG pax count 8, sol cancelled  8
itin 913: OG pax count 16, sol cancelled  16
itin 914: OG pax count 6, sol cancelled  6
itin 915: OG pax count 19, sol cancelled  19
itin 916: OG pax count 7, sol cancelled  7
itin 917: OG pax count 13, sol cancelled  13
itin 918: OG pax count 5, sol cancelled  5
itin 919: OG pax count 31, sol cancelled  31
itin 920: OG pax count 15, sol cancelled  15
itin 921: OG pax count 33, sol cancelled  33
itin 922: OG pax count 11, sol cancelled  11
itin 923: OG pax count 55, sol put 55 pax on flight 4170 in cabin E
itin 924: OG pax count 7, sol cancelled  6
itin 924 partially cancelled
itin 924: OG pax count 7, sol put 1 pax on flight 4170 in cabin E
itin 924: OG pax count 7, sol put 1 pax on flight 4317 in cabin E
itin 933: OG pax count 12, sol cancelled  12
itin 935: OG pax count 5, sol cancelled  5
itin 936: OG pax count 50, sol cancelled  50
itin 937: OG pax count 36, sol cancelled  36
itin 939: OG pax count 6, sol cancelled  6
itin 941: OG pax count 5, sol cancelled  5
itin 945: OG pax count 10, sol cancelled  10
itin 947: OG pax count 5, sol cancelled  5
itin 951: OG pax count 49, sol cancelled  49
itin 952: OG pax count 38, sol cancelled  38
itin 956: OG pax count 10, sol cancelled  10
itin 958: OG pax count 6, sol cancelled  6
itin 961: OG pax count 69, sol cancelled  69
itin 962: OG pax count 9, sol cancelled  9
itin 963: OG pax count 15, sol cancelled  15
itin 964: OG pax count 6, sol cancelled  6
itin 970: OG pax count 12, sol cancelled  12
itin 972: OG pax count 7, sol cancelled  7
itin 979: OG pax count 43, sol cancelled  43
itin 980: OG pax count 16, sol cancelled  16
itin 981: OG pax count 14, sol cancelled  14
itin 982: OG pax count 8, sol cancelled  8
itin 983: OG pax count 92, sol cancelled  92
itin 984: OG pax count 12, sol cancelled  12
itin 985: OG pax count 18, sol cancelled  17
itin 985 partially cancelled
itin 985: OG pax count 18, sol put 1 pax on flight 3085 in cabin E
itin 986: OG pax count 7, sol cancelled  7
itin 990: OG pax count 3, sol cancelled  3
itin 992: OG pax count 2, sol cancelled  2
itin 995: OG pax count 27, sol cancelled  27
itin 996: OG pax count 4, sol cancelled  4
itin 997: OG pax count 5, sol cancelled  5
itin 998: OG pax count 2, sol cancelled  2
itin 999: OG pax count 14, sol cancelled  10
itin 999 partially cancelled
itin 999: OG pax count 14, sol put 4 pax on flight 2586 in cabin E
itin 1000: OG pax count 8, sol put 8 pax on flight 2586 in cabin E
itin 1002: OG pax count 4, sol cancelled  4
itin 1004: OG pax count 3, sol cancelled  3
itin 1005: OG pax count 16, sol put 16 pax on flight 61 in cabin F
itin 1005: OG pax count 16, sol put 3 pax on flight 4317 in cabin E
itin 1005: OG pax count 16, sol put 13 pax on flight 4315 in cabin E
itin 1006: OG pax count 4, sol put 4 pax on flight 54 in cabin F
itin 1006: OG pax count 4, sol put 4 pax on flight 4315 in cabin E
itin 1009: OG pax count 56, sol cancelled  31
itin 1009 partially cancelled
itin 1009: OG pax count 56, sol put 25 pax on flight 4385 in cabin E
itin 1010: OG pax count 15, sol put 15 pax on flight 4385 in cabin E
itin 1014: OG pax count 5, sol put 5 pax on flight 4386 in cabin E
itin 1014: OG pax count 5, sol put 5 pax on flight 4317 in cabin E
itin 1017: OG pax count 52, sol cancelled  52
itin 1018: OG pax count 43, sol cancelled  43
itin 1019: OG pax count 56, sol cancelled  46
itin 1019 partially cancelled
itin 1019: OG pax count 56, sol put 10 pax on flight 4388 in cabin E
itin 1020: OG pax count 9, sol cancelled  9
