Total itineraries 3395
Disrupted itineraries 2062
Total #flights 608
Total #airports 35
Preprocessing time 9.319905
MIP runtime 0.039826
MIP objective 23998397.800000
MIP number of zero variables 22578.000000 out of 24682
itin 1: OG pax count 24, sol cancelled  24
itin 399: OG pax count 27, sol cancelled  27
itin 400: OG pax count 22, sol cancelled  22
itin 401: OG pax count 8, sol cancelled  8
itin 402: OG pax count 21, sol put 21 pax on flight 4552 in cabin E
itin 403: OG pax count 3, sol cancelled  3
itin 404: OG pax count 4, sol cancelled  4
itin 410: OG pax count 9, sol cancelled  9
itin 411: OG pax count 2, sol cancelled  2
itin 412: OG pax count 24, sol cancelled  24
itin 413: OG pax count 4, sol cancelled  4
itin 414: OG pax count 2, sol cancelled  2
itin 415: OG pax count 1, sol cancelled  1
itin 416: OG pax count 4, sol cancelled  4
itin 417: OG pax count 2, sol cancelled  2
itin 419: OG pax count 1, sol cancelled  1
itin 420: OG pax count 1, sol cancelled  1
itin 422: OG pax count 1, sol cancelled  1
itin 423: OG pax count 2, sol cancelled  2
itin 425: OG pax count 1, sol cancelled  1
itin 427: OG pax count 1, sol cancelled  1
itin 428: OG pax count 1, sol cancelled  1
itin 429: OG pax count 3, sol cancelled  3
itin 430: OG pax count 2, sol cancelled  2
itin 431: OG pax count 6, sol cancelled  6
itin 432: OG pax count 4, sol cancelled  4
itin 433: OG pax count 2, sol put 2 pax on flight 2878 in cabin E
itin 433: OG pax count 2, sol put 2 pax on flight 144 in cabin F
itin 434: OG pax count 1, sol cancelled  1
itin 435: OG pax count 3, sol cancelled  3
itin 436: OG pax count 3, sol cancelled  3
itin 446: OG pax count 28, sol cancelled  28
itin 447: OG pax count 10, sol cancelled  10
itin 448: OG pax count 26, sol put 26 pax on flight 49 in cabin E
itin 448: OG pax count 26, sol put 26 pax on flight 2883 in cabin E
itin 449: OG pax count 5, sol cancelled  5
itin 453: OG pax count 30, sol cancelled  30
itin 454: OG pax count 10, sol cancelled  10
itin 455: OG pax count 39, sol cancelled  39
itin 456: OG pax count 4, sol cancelled  4
itin 461: OG pax count 29, sol cancelled  29
itin 462: OG pax count 10, sol cancelled  10
itin 463: OG pax count 12, sol put 12 pax on flight 43 in cabin E
itin 463: OG pax count 12, sol put 12 pax on flight 2883 in cabin E
itin 464: OG pax count 5, sol cancelled  5
itin 469: OG pax count 39, sol cancelled  39
itin 470: OG pax count 17, sol put 17 pax on flight 68 in cabin E
itin 470: OG pax count 17, sol put 17 pax on flight 2883 in cabin E
itin 471: OG pax count 44, sol cancelled  44
itin 472: OG pax count 17, sol cancelled  17
itin 474: OG pax count 1, sol cancelled  1
itin 475: OG pax count 2, sol cancelled  2
itin 477: OG pax count 2, sol cancelled  2
itin 478: OG pax count 4, sol cancelled  4
itin 480: OG pax count 1, sol cancelled  1
itin 482: OG pax count 1, sol cancelled  1
itin 483: OG pax count 2, sol cancelled  2
itin 495: OG pax count 2, sol cancelled  2
itin 497: OG pax count 4, sol cancelled  4
itin 499: OG pax count 1, sol cancelled  1
itin 501: OG pax count 1, sol cancelled  1
itin 520: OG pax count 5, sol put 5 pax on flight 63 in cabin B
itin 520: OG pax count 5, sol put 5 pax on flight 4273 in cabin E
itin 521: OG pax count 2, sol cancelled  1
itin 521 partially cancelled
itin 521: OG pax count 2, sol put 1 pax on flight 65 in cabin B
itin 521: OG pax count 2, sol put 1 pax on flight 3117 in cabin E
itin 522: OG pax count 9, sol cancelled  9
itin 523: OG pax count 3, sol cancelled  3
itin 524: OG pax count 3, sol put 3 pax on flight 69 in cabin B
itin 524: OG pax count 3, sol put 3 pax on flight 4273 in cabin E
itin 525: OG pax count 1, sol put 1 pax on flight 69 in cabin B
itin 525: OG pax count 1, sol put 1 pax on flight 3117 in cabin E
itin 526: OG pax count 5, sol cancelled  5
itin 527: OG pax count 2, sol cancelled  2
itin 528: OG pax count 7, sol cancelled  7
itin 529: OG pax count 2, sol cancelled  2
itin 530: OG pax count 5, sol cancelled  5
itin 531: OG pax count 2, sol cancelled  2
itin 537: OG pax count 9, sol cancelled  9
itin 539: OG pax count 6, sol cancelled  6
itin 550: OG pax count 68, sol cancelled  68
itin 551: OG pax count 24, sol cancelled  24
itin 552: OG pax count 42, sol cancelled  42
itin 553: OG pax count 10, sol cancelled  10
itin 554: OG pax count 38, sol cancelled  38
itin 555: OG pax count 5, sol cancelled  5
itin 562: OG pax count 44, sol cancelled  44
itin 563: OG pax count 10, sol cancelled  10
itin 564: OG pax count 26, sol put 26 pax on flight 4552 in cabin E
itin 564: OG pax count 26, sol put 26 pax on flight 53 in cabin F
itin 565: OG pax count 5, sol cancelled  5
itin 569: OG pax count 53, sol cancelled  53
itin 570: OG pax count 10, sol cancelled  10
itin 571: OG pax count 13, sol cancelled  13
itin 572: OG pax count 5, sol cancelled  5
itin 583: OG pax count 53, sol cancelled  53
itin 584: OG pax count 16, sol cancelled  16
itin 585: OG pax count 11, sol put 11 pax on flight 4552 in cabin E
itin 585: OG pax count 11, sol put 11 pax on flight 53 in cabin F
itin 586: OG pax count 9, sol cancelled  9
itin 587: OG pax count 30, sol cancelled  30
itin 588: OG pax count 57, sol cancelled  57
itin 589: OG pax count 79, sol cancelled  79
itin 590: OG pax count 10, sol cancelled  10
itin 591: OG pax count 12, sol cancelled  12
itin 592: OG pax count 4, sol cancelled  4
itin 596: OG pax count 9, sol cancelled  9
itin 598: OG pax count 5, sol cancelled  5
itin 605: OG pax count 3, sol cancelled  3
itin 610: OG pax count 64, sol cancelled  64
itin 611: OG pax count 5, sol cancelled  5
itin 612: OG pax count 17, sol cancelled  17
itin 613: OG pax count 6, sol cancelled  6
itin 634: OG pax count 75, sol cancelled  75
itin 635: OG pax count 9, sol cancelled  9
itin 636: OG pax count 17, sol put 17 pax on flight 4578 in cabin E
itin 636: OG pax count 17, sol put 17 pax on flight 72 in cabin F
itin 637: OG pax count 6, sol cancelled  6
itin 640: OG pax count 55, sol cancelled  55
itin 641: OG pax count 8, sol cancelled  8
itin 642: OG pax count 14, sol cancelled  14
itin 643: OG pax count 5, sol cancelled  5
itin 645: OG pax count 10, sol cancelled  10
itin 647: OG pax count 3, sol cancelled  3
itin 651: OG pax count 37, sol cancelled  37
itin 652: OG pax count 58, sol cancelled  58
itin 655: OG pax count 60, sol cancelled  60
itin 656: OG pax count 9, sol cancelled  9
itin 657: OG pax count 19, sol cancelled  19
itin 658: OG pax count 7, sol cancelled  7
itin 659: OG pax count 75, sol cancelled  75
itin 660: OG pax count 24, sol cancelled  24
itin 662: OG pax count 14, sol cancelled  14
itin 667: OG pax count 74, sol cancelled  74
itin 668: OG pax count 19, sol cancelled  19
itin 675: OG pax count 46, sol cancelled  46
itin 676: OG pax count 25, sol cancelled  25
itin 678: OG pax count 9, sol cancelled  9
itin 680: OG pax count 6, sol cancelled  6
itin 681: OG pax count 70, sol cancelled  70
itin 682: OG pax count 32, sol cancelled  32
itin 683: OG pax count 38, sol cancelled  38
itin 684: OG pax count 24, sol cancelled  24
itin 685: OG pax count 46, sol cancelled  46
itin 686: OG pax count 10, sol cancelled  10
itin 687: OG pax count 26, sol cancelled  26
itin 688: OG pax count 5, sol cancelled  5
itin 692: OG pax count 76, sol cancelled  76
itin 693: OG pax count 10, sol cancelled  10
itin 694: OG pax count 15, sol put 15 pax on flight 2883 in cabin E
itin 695: OG pax count 6, sol cancelled  6
itin 696: OG pax count 75, sol cancelled  75
itin 697: OG pax count 9, sol cancelled  9
itin 698: OG pax count 17, sol cancelled  17
itin 699: OG pax count 6, sol cancelled  6
itin 700: OG pax count 53, sol cancelled  53
itin 701: OG pax count 7, sol cancelled  7
itin 702: OG pax count 26, sol cancelled  26
itin 703: OG pax count 9, sol cancelled  9
itin 704: OG pax count 51, sol cancelled  51
itin 705: OG pax count 10, sol cancelled  10
itin 706: OG pax count 25, sol cancelled  25
itin 707: OG pax count 5, sol cancelled  5
itin 708: OG pax count 34, sol put 34 pax on flight 4189 in cabin E
itin 709: OG pax count 15, sol put 15 pax on flight 4189 in cabin E
itin 717: OG pax count 9, sol cancelled  9
itin 719: OG pax count 6, sol cancelled  6
itin 721: OG pax count 7, sol cancelled  7
itin 723: OG pax count 4, sol cancelled  4
itin 730: OG pax count 36, sol cancelled  36
itin 731: OG pax count 12, sol cancelled  12
itin 732: OG pax count 15, sol cancelled  15
itin 733: OG pax count 6, sol cancelled  6
itin 737: OG pax count 26, sol cancelled  26
itin 738: OG pax count 19, sol cancelled  19
itin 739: OG pax count 42, sol cancelled  42
itin 740: OG pax count 11, sol cancelled  11
itin 746: OG pax count 101, sol cancelled  101
itin 747: OG pax count 19, sol cancelled  19
itin 748: OG pax count 56, sol cancelled  56
itin 749: OG pax count 12, sol cancelled  12
itin 750: OG pax count 19, sol cancelled  19
itin 751: OG pax count 7, sol cancelled  7
itin 754: OG pax count 35, sol cancelled  35
itin 755: OG pax count 12, sol cancelled  12
itin 756: OG pax count 16, sol cancelled  16
itin 757: OG pax count 6, sol cancelled  6
itin 762: OG pax count 12, sol cancelled  12
itin 764: OG pax count 7, sol cancelled  7
itin 774: OG pax count 12, sol cancelled  12
itin 776: OG pax count 7, sol put 7 pax on flight 4275 in cabin E
itin 777: OG pax count 29, sol cancelled  29
itin 778: OG pax count 10, sol cancelled  10
itin 779: OG pax count 24, sol cancelled  24
itin 780: OG pax count 9, sol cancelled  9
itin 781: OG pax count 48, sol cancelled  48
itin 782: OG pax count 43, sol cancelled  43
itin 788: OG pax count 6, sol cancelled  6
itin 793: OG pax count 11, sol cancelled  11
itin 795: OG pax count 8, sol cancelled  8
itin 810: OG pax count 46, sol cancelled  46
itin 811: OG pax count 55, sol cancelled  55
itin 812: OG pax count 33, sol cancelled  33
itin 813: OG pax count 12, sol cancelled  12
itin 814: OG pax count 48, sol cancelled  48
itin 815: OG pax count 7, sol cancelled  7
itin 823: OG pax count 97, sol cancelled  97
itin 824: OG pax count 7, sol cancelled  7
itin 825: OG pax count 17, sol cancelled  17
itin 826: OG pax count 4, sol cancelled  4
itin 827: OG pax count 4, sol cancelled  4
itin 834: OG pax count 93, sol cancelled  93
itin 835: OG pax count 30, sol cancelled  30
itin 836: OG pax count 85, sol cancelled  85
itin 837: OG pax count 24, sol cancelled  24
itin 838: OG pax count 36, sol cancelled  36
itin 839: OG pax count 12, sol cancelled  12
itin 840: OG pax count 15, sol cancelled  15
itin 841: OG pax count 6, sol cancelled  6
itin 849: OG pax count 80, sol cancelled  80
itin 850: OG pax count 6, sol cancelled  6
itin 851: OG pax count 14, sol cancelled  14
itin 852: OG pax count 3, sol cancelled  3
itin 861: OG pax count 25, sol cancelled  25
itin 862: OG pax count 5, sol cancelled  5
itin 863: OG pax count 6, sol cancelled  6
itin 864: OG pax count 27, sol cancelled  27
itin 865: OG pax count 5, sol cancelled  5
itin 866: OG pax count 6, sol cancelled  6
itin 868: OG pax count 25, sol cancelled  25
itin 869: OG pax count 4, sol cancelled  4
itin 870: OG pax count 5, sol cancelled  5
itin 871: OG pax count 21, sol cancelled  21
itin 872: OG pax count 3, sol cancelled  3
itin 873: OG pax count 4, sol cancelled  4
itin 878: OG pax count 92, sol cancelled  92
itin 879: OG pax count 6, sol cancelled  6
itin 880: OG pax count 6, sol cancelled  6
itin 881: OG pax count 18, sol cancelled  18
itin 882: OG pax count 3, sol cancelled  3
itin 883: OG pax count 4, sol cancelled  4
itin 889: OG pax count 69, sol cancelled  69
itin 890: OG pax count 10, sol cancelled  10
itin 891: OG pax count 11, sol cancelled  3
itin 891 partially cancelled
itin 891: OG pax count 11, sol put 8 pax on flight 61 in cabin E
itin 891: OG pax count 11, sol put 8 pax on flight 4275 in cabin E
itin 892: OG pax count 4, sol cancelled  4
itin 893: OG pax count 42, sol cancelled  42
itin 894: OG pax count 18, sol cancelled  18
itin 895: OG pax count 76, sol cancelled  76
itin 896: OG pax count 12, sol cancelled  12
itin 897: OG pax count 18, sol cancelled  18
itin 898: OG pax count 4, sol cancelled  4
itin 911: OG pax count 9, sol cancelled  9
itin 916: OG pax count 42, sol cancelled  42
itin 917: OG pax count 11, sol cancelled  11
itin 918: OG pax count 47, sol cancelled  47
itin 919: OG pax count 3, sol cancelled  3
itin 920: OG pax count 7, sol cancelled  7
itin 922: OG pax count 9, sol cancelled  9
itin 924: OG pax count 9, sol put 9 pax on flight 35 in cabin F
itin 924: OG pax count 9, sol put 9 pax on flight 4273 in cabin E
itin 925: OG pax count 83, sol cancelled  83
itin 926: OG pax count 6, sol cancelled  6
itin 927: OG pax count 7, sol cancelled  7
itin 928: OG pax count 19, sol cancelled  19
itin 929: OG pax count 9, sol cancelled  9
itin 930: OG pax count 85, sol cancelled  85
itin 931: OG pax count 21, sol cancelled  21
itin 932: OG pax count 97, sol cancelled  97
itin 933: OG pax count 27, sol cancelled  27
itin 934: OG pax count 34, sol cancelled  34
itin 935: OG pax count 12, sol cancelled  12
itin 936: OG pax count 18, sol cancelled  18
itin 937: OG pax count 4, sol cancelled  4
itin 942: OG pax count 12, sol cancelled  12
itin 944: OG pax count 6, sol cancelled  6
itin 948: OG pax count 12, sol cancelled  12
itin 950: OG pax count 7, sol cancelled  7
itin 957: OG pax count 67, sol cancelled  67
itin 958: OG pax count 12, sol cancelled  12
itin 959: OG pax count 33, sol cancelled  33
itin 960: OG pax count 7, sol cancelled  7
itin 963: OG pax count 65, sol cancelled  65
itin 964: OG pax count 11, sol cancelled  11
itin 965: OG pax count 16, sol cancelled  16
itin 966: OG pax count 6, sol cancelled  6
itin 968: OG pax count 76, sol cancelled  76
itin 969: OG pax count 12, sol cancelled  12
itin 970: OG pax count 13, sol cancelled  13
itin 971: OG pax count 5, sol put 5 pax on flight 4273 in cabin E
itin 974: OG pax count 22, sol cancelled  22
itin 975: OG pax count 4, sol cancelled  4
itin 976: OG pax count 4, sol cancelled  4
itin 977: OG pax count 42, sol cancelled  42
itin 978: OG pax count 2, sol cancelled  2
itin 979: OG pax count 3, sol cancelled  3
itin 984: OG pax count 30, sol cancelled  30
itin 985: OG pax count 10, sol cancelled  10
itin 986: OG pax count 11, sol cancelled  11
itin 987: OG pax count 4, sol cancelled  4
itin 991: OG pax count 21, sol cancelled  21
itin 993: OG pax count 10, sol cancelled  10
itin 996: OG pax count 45, sol cancelled  45
itin 997: OG pax count 11, sol cancelled  11
itin 998: OG pax count 21, sol cancelled  21
itin 999: OG pax count 8, sol cancelled  8
itin 1004: OG pax count 45, sol cancelled  45
itin 1005: OG pax count 11, sol cancelled  11
itin 1006: OG pax count 65, sol cancelled  65
itin 1007: OG pax count 8, sol cancelled  8
itin 1010: OG pax count 33, sol cancelled  33
itin 1011: OG pax count 11, sol cancelled  11
itin 1012: OG pax count 15, sol cancelled  15
itin 1013: OG pax count 6, sol cancelled  6
itin 1016: OG pax count 31, sol cancelled  31
itin 1017: OG pax count 11, sol cancelled  11
itin 1018: OG pax count 22, sol cancelled  22
itin 1019: OG pax count 8, sol cancelled  8
itin 1023: OG pax count 56, sol cancelled  56
itin 1024: OG pax count 30, sol cancelled  30
itin 1029: OG pax count 91, sol cancelled  91
itin 1030: OG pax count 26, sol cancelled  26
itin 1031: OG pax count 29, sol cancelled  29
itin 1032: OG pax count 5, sol cancelled  5
itin 1033: OG pax count 5, sol cancelled  5
itin 1034: OG pax count 22, sol cancelled  22
itin 1035: OG pax count 4, sol cancelled  4
itin 1036: OG pax count 4, sol cancelled  4
itin 1038: OG pax count 50, sol cancelled  50
itin 1039: OG pax count 12, sol cancelled  12
itin 1040: OG pax count 54, sol cancelled  54
itin 1041: OG pax count 5, sol put 5 pax on flight 4268 in cabin E
itin 1041: OG pax count 5, sol put 5 pax on flight 2883 in cabin E
itin 1043: OG pax count 10, sol cancelled  10
itin 1045: OG pax count 8, sol cancelled  8
itin 1046: OG pax count 53, sol cancelled  53
itin 1047: OG pax count 12, sol cancelled  12
itin 1048: OG pax count 13, sol cancelled  13
itin 1049: OG pax count 5, sol cancelled  5
itin 1050: OG pax count 28, sol cancelled  28
itin 1051: OG pax count 9, sol cancelled  9
itin 1052: OG pax count 11, sol cancelled  11
itin 1053: OG pax count 4, sol cancelled  4
itin 1054: OG pax count 72, sol cancelled  72
itin 1055: OG pax count 22, sol cancelled  22
itin 1057: OG pax count 12, sol cancelled  12
itin 1059: OG pax count 5, sol cancelled  5
itin 1063: OG pax count 12, sol cancelled  12
itin 1065: OG pax count 7, sol cancelled  7
itin 1066: OG pax count 98, sol cancelled  98
itin 1067: OG pax count 12, sol cancelled  12
itin 1068: OG pax count 10, sol cancelled  10
itin 1069: OG pax count 4, sol cancelled  4
itin 1070: OG pax count 73, sol cancelled  73
itin 1071: OG pax count 11, sol cancelled  11
itin 1072: OG pax count 19, sol put 19 pax on flight 69 in cabin E
itin 1072: OG pax count 19, sol put 19 pax on flight 2883 in cabin E
itin 1073: OG pax count 7, sol cancelled  7
itin 1075: OG pax count 11, sol cancelled  11
itin 1077: OG pax count 6, sol cancelled  6
itin 1078: OG pax count 34, sol cancelled  34
itin 1079: OG pax count 20, sol cancelled  20
itin 1080: OG pax count 33, sol put 33 pax on flight 4576 in cabin E
itin 1081: OG pax count 11, sol cancelled  11
itin 1082: OG pax count 17, sol put 17 pax on flight 4576 in cabin E
itin 1083: OG pax count 6, sol cancelled  6
itin 1087: OG pax count 47, sol put 47 pax on flight 4551 in cabin E
itin 1088: OG pax count 11, sol cancelled  11
itin 1089: OG pax count 45, sol put 45 pax on flight 4551 in cabin E
itin 1090: OG pax count 7, sol cancelled  7
itin 1091: OG pax count 79, sol cancelled  11
itin 1091 partially cancelled
itin 1091: OG pax count 79, sol put 68 pax on flight 4552 in cabin E
