6262 ORY BOD 04:03+1 05:08+1 0.0
5882 LYS FRA 08:28+1 09:58+1 0.0
1115 MXP CDG 17:56 19:26 0.0
2144 CDG SVO 18:40 22:35 0.0
8803 CHS ATL 00:27+1 01:32+1 0.0
7864 NTE LYS 16:50 18:05 0.0
5345 LYS ETZ 02:58+1 04:03+1 0.0
7317 SXB ORY 07:35+1 08:35+1 0.0
345 YUL CDG 02:26+1 09:11 0.0
4748 MRS BIA 07:50 08:45 0.0
7404 ORY LYS 16:31 17:36 0.0
9955 PMO FCO 12:14 13:24 0.0
7454 ORY PUF 12:21 13:36 0.0
1740 CDG AMS 13:33 14:48 0.0
4720 MRS AJA 20:05 21:00 0.0
8519 CAE ATL 21:56 23:01 0.0
7369 BES ORY 13:05 14:20 0.0
6211 NCE ORY 15:52 17:17 0.0
5734 LIG LYS 16:50 17:55 0.0
3166 MXP CFE 16:10 17:10 0.0
8302 BOD AMS 02:01+1 03:51+1 0.0
6108 ORY TLS 07:35 08:45 0.0
6006 ORY MRS 07:11 08:26 0.0
5457 MRS BOD 19:55 21:05 0.0
5811 LGW SXB 19:47 21:17 0.0
7662 CDG MRS 21:23 22:48 0.0
5764 MRS NTE 06:07+1 07:32+1 0.0
8728 CVG SYR 20:35 22:05 0.0
8598 ATL IND 03:49+1 05:24 0.0
10119 ORY CDG 15:20 15:50 0.0
5049 FLR CDG 15:28 17:23 0.0
8503 BHM ATL 08:14+1 09:09+1 0.0
8023 FUK NGO 22:30 23:45 0.0
10109 ORY CDG 18:35 19:05 0.0
5451 MRS BOD 13:59 15:09 0.0
374 CDG DTW 09:20 18:10 0.0
8905 DTW ATL 04:39+1 06:34+1 0.0
7844 LYS TLS 19:16 20:21 0.0
9911 CTA FCO 16:52 18:12 0.0
5130 CDG BHX 20:01 21:41 0.0
7301 SXB ORY 05:10 06:10 0.0
10032 CDG ORY 19:32 20:02 0.0
7731 NTE CDG 18:00 19:05 0.0
3132 BOD LIL 07:25 08:50 0.0
5780 LYS SXB 19:49 20:49 0.0
8610 ATL MSP 01:19+1 04:04 0.0
4742 NCE BIA 19:40 20:35 0.0
10085 ORY CDG 11:01 11:31 0.0
9924 MXP CTA 13:45 15:40 0.0
10015 CDG ORY 14:31 15:01 0.0
6050 ORY MRS 20:38 21:53 0.0
1600 CDG MAD 22:54 00:59+1 0.0
7305 SXB ORY 08:10 09:10 0.0
7712 CDG NCE 06:09+1 07:44+1 0.0
6228 ORY NCE 13:00 14:20 0.0
6034 ORY MRS 16:05 17:20 0.0
8965 SBN ATL 16:35 18:30 0.0
1685 TUN CDG 10:37 13:12 0.0
1640 CDG AMS 10:35 11:55 0.0
1918 CDG FRA 00:05+1 01:30+1 0.0
8663 TPA ATL 17:35 19:05 0.0
3383 TUN LYS 13:15 15:10 0.0
276 CDG NRT 02:55+1 14:55 0.0
9029 MKE ATL 22:30 00:40 0.0
5357 LIL SXB 03:38+1 04:38+1 0.0
1271 LHR CDG 10:15 11:25 0.0
2105 FCO CDG 18:35 20:45 0.0
5141 BHX CDG 03:07+1 04:27+1 0.0
1697 CMN CDG 07:55 11:00 0.0
7815 LYS LIL 14:45 16:00 0.0
8472 ATL MHT 02:51+1 05:21+1 0.0
9893 MXP MRS 15:50 17:20 0.0
1522 CDG MUC 06:45 08:20 0.0
9951 PMO FCO 09:33 10:43 0.0
3271 MPL CFE 07:55 08:45 0.0
5805 LYS MPL 04:49+1 05:54+1 0.0
5499 CDG HAJ 21:28 23:03 0.0
5722 RNS CDG 14:55 15:55 0.0
4734 MRS AJA 19:51 20:46 0.0
9986 MXP BDS 05:03+1 06:53+1 0.0
5387 NTE CFE 19:35 20:35 0.0
8508 ATL MLB 02:43+1 04:13 0.0
9921 TRS FCO 17:24 18:29 0.0
2628 ORY MAD 20:55 22:50 0.0
8247 AMS LYS 16:32 18:12 0.0
10128 ORY CDG 06:19+1 06:49+1 0.0
7791 TLS CDG 19:50 21:20 0.0
9080 ATL PBI 14:25 16:00 0.0
5064 TLS NCE 20:41 22:01 0.0
10084 ORY CDG 10:41 11:11 0.0
7788 CDG TLS 17:25 18:50 0.0
3376 NCE CMN 13:39 16:24 0.0
8085 LAX CDG 01:11+1 12:06 0.0
7667 MRS CDG 15:20 16:50 0.0
1644 CDG SVO 06:20 10:00 0.0
9763 MXP LYS 14:40 15:55 0.0
8920 JFK BWI 03:16+1 04:36+1 0.0
7547 MPL ORY 12:15 13:35 0.0
5881 FRA LYS 05:30 06:50 0.0
5448 LYS LRT 04:06+1 05:36+1 0.0
4957 MRS PRG 15:20 17:25 4949.0
1241 AMS CDG 14:35 15:50 0.0
8016 KIX FUK 16:27 17:37 0.0
10068 CDG ORY 01:59+1 02:29+1 0.0
8588 ATL MCO 22:22 23:42 0.0
1619 FRA CDG 20:56 22:16 0.0
5961 BIO CDG 12:30 14:05 0.0
9916 FCO CTA 19:14 20:29 0.0
23 JFK CDG 08:39+1 15:34 0.0
278 CDG NRT 23:50 11:40 0.0
7928 LIL NCE 19:25 21:10 0.0
10029 CDG ORY 09:20 09:50 0.0
9096 ATL MSY 22:52 00:27 0.0
2300 CDG MAD 05:03+1 07:08+1 0.0
10079 ORY CDG 08:19 08:49 0.0
7866 NTE LYS 20:02 21:17 0.0
1607 DUS CDG 12:25 13:40 0.0
8964 CVG TYS 01:41+1 02:36+1 0.0
8652 ATL SEA 09:35+1 14:45+1 0.0
8646 ATL SDF 07:08+1 08:23+1 0.0
5965 BIO CDG 15:09 16:44 0.0
5735 LYS LIG 06:25+1 07:30+1 0.0
5891 LYS MAD 08:28 10:13 0.0
6206 ORY NCE 08:25 09:45 0.0
2124 CDG LIS 18:50 21:20 0.0
279 NRT CDG 23:00 11:50+1 0.0
1900 CDG MAD 23:28 01:33+1 0.0
9835 FCO CDG 09:50 12:00 0.0
2422 CDG MUC 05:47+1 07:22+1 0.0
5135 BHX CDG 12:20 13:50 0.0
7320 ORY SXB 20:13 21:13 0.0
8259 AMS LYS 18:10 19:50 0.0
10010 CDG ORY 03:00 03:30 0.0
72 LAX CDG 06:25 17:00 0.0
2694 CDG BUD 07:54+1 10:09+1 0.0
1800 CDG MAD 19:14 21:19 0.0
8722 ATL BTR 23:19 00:54+1 0.0
4504 ORY AJA 20:15 21:55 0.0
291 KIX CDG 05:45 18:20 0.0
8585 PHX ATL 15:10 18:35 0.0
7686 CDG MPL 00:09+1 01:34+1 0.0
7704 CDG NCE 19:22 20:57 0.0
5339 NTE NCE 08:01+1 09:31+1 0.0
7110 YOW YUL 19:05 21:05 0.0
7458 ORY PUF 20:25 21:40 0.0
5731 LYS LIG 07:40 08:40 0.0
9874 NCE MXP 14:40 15:45 0.0
1628 CDG BLQ 00:10+1 01:50+1 0.0
9963 PMO FCO 03:43+1 04:53+1 0.0
3228 BOD GVA 14:30 15:55 0.0
5762 MRS NTE 17:52 19:17 0.0
9192 CVG MHT 10:45+1 12:45 0.0
2888 CDG OTP 15:20 18:20 0.0
8861 DTW ATL 23:25 01:30 0.0
9891 MXP MRS 08:50 10:20 0.0
9831 FCO CDG 14:05 16:15 0.0
9077 MYR ATL 11:10+1 12:30+1 0.0
6142 ORY TLS 22:01 23:11 0.0
9936 FCO BRI 16:20 17:25 0.0
7709 NCE CDG 19:50 21:25 0.0
9099 PDX ATL 20:50 01:30 0.0
4945 PRG MRS 18:00 20:05 0.0
7786 CDG TLS 19:13 20:38 0.0
8303 AMS BOD 19:00 20:50 0.0
9928 MXP CTA 04:02+1 05:57+1 0.0
1209 STR CDG 19:36 20:56 0.0
5902 PRG LYS 21:15 22:55 0.0
9054 ATL CLT 07:06+1 08:16+1 0.0
7978 SXB NCE 03:19+1 04:39+1 0.0
7551 MPL ORY 04:41+1 06:01+1 0.0
7921 NCE LIL 10:00 11:40 0.0
8583 MCI ATL 20:42 22:47 0.0
4609 LUX CDG 01:40+1 02:40+1 0.0
5657 NTE TLS 19:21 20:21 0.0
5040 CDG FLR 23:09 01:04+1 0.0
7660 CDG MRS 06:15 07:40 0.0
7341 MLH ORY 15:40 16:50 0.0
10071 CDG ORY 23:20 23:50 0.0
1643 GVA CDG 10:00 11:10 0.0
3394 LYS BUD 23:44 01:44+1 0.0
2003 TRN CDG 18:59 20:29 0.0
7494 ORY BIQ 09:36+1 10:51+1 0.0
1284 CDG TUN 20:47 23:17 0.0
8625 PIT ATL 11:39+1 13:24 0.0
5502 HAJ CDG 00:53+1 02:23+1 0.0
9133 HNL ATL 06:05 14:50 0.0
1949 BCN CDG 02:08+1 04:03+1 0.0
5591 MRS TLS 14:57 15:52 0.0
2000 CDG MAD 16:30 18:35 0.0
307 ATL CDG 14:35 22:50 0.0
5509 TLS LIL 07:39+1 09:14+1 0.0
9126 ATL BNA 22:15 23:20 0.0
1829 BLQ CDG 15:03 16:53 0.0
1468 CDG MAN 01:57+1 03:27+1 0.0
7540 ORY MPL 06:00 07:15 0.0
5795 MRS BES 14:20 16:00 0.0
5874 LYS DUS 18:29 19:54 0.0
2423 MUC CDG 06:50+1 08:35+1 0.0
7778 CDG PUF 01:33+1 03:03+1 0.0
1270 CDG LHR 21:14 22:39 0.0
7849 TLS LYS 17:26 18:26 0.0
10037 CDG ORY 02:24+1 02:54+1 0.0
5103 ZRH CDG 12:15 13:40 0.0
8553 HSV ATL 23:55 00:55 0.0
7502 ORY TLN 15:30 16:50 0.0
8859 GRR CVG 21:55 23:05 0.0
7412 ORY LYS 19:16 20:21 0.0
7827 MRS LYS 00:11+1 01:06+1 0.0
8569 LAS ATL 00:27+1 04:22+1 0.0
5798 NCE BES 23:34 01:29+1 0.0
1114 CDG MXP 06:45 08:20 0.0
3357 RAK ORY 17:00 20:05 0.0
3159 LIL BOD 20:00 21:20 0.0
9131 DEN ATL 03:17+1 06:02+1 0.0
9945 BRI MXP 22:37 00:17+1 0.0
7826 LYS MRS 01:24+1 02:19+1 0.0
5412 LYS MLH 20:48 21:48 0.0
5008 CDG DUB 19:40 21:35 0.0
5115 LCY DUB 08:15 09:35 0.0
8552 ATL BNA 21:25 22:30 0.0
3254 TLS MAD 17:10 18:25 0.0
8513 BTR ATL 03:15+1 04:45 0.0
10110 ORY CDG 12:20 12:50 0.0
7977 NCE SXB 23:15 00:35+1 0.0
9046 ATL JAX 23:30 00:35 0.0
6258 ORY BOD 18:15 19:20 0.0
6205 NCE ORY 17:56 19:21 0.0
5065 NCE TLS 00:34+1 01:59+1 0.0
3340 MRS TUN 18:57 20:32 0.0
1791 IST CDG 06:11+1 09:56+1 0.0
6120 ORY TLS 17:45 18:55 0.0
6039 MRS ORY 16:48 18:08 0.0
3231 MAD BOD 20:43 21:58 0.0
7353 ORY RNS 12:25 13:25 0.0
5140 CDG BHX 08:15+1 09:40+1 0.0
608 ORY CAY 14:41 23:46 0.0
10124 ORY CDG 17:00 17:30 0.0
1149 BCN CDG 23:32 01:27+1 0.0
9896 FCO TRS 22:55 00:10+1 0.0
1349 BCN CDG 11:50 13:45 0.0
1469 MAN CDG 06:30 07:55 0.0
1408 CDG STR 10:46 12:06 0.0
7440 ORY CFE 09:18+1 10:13+1 0.0
5336 NCE NTE 01:12+1 02:47+1 0.0
9857 BDS FCO 08:22+1 09:37+1 0.0
3369 LIS TLS 14:00 16:10 0.0
7757 ETZ ORY 15:02 16:12 0.0
7334 ORY MLH 12:10 13:10 0.0
6265 BOD ORY 15:06 16:16 0.0
5131 BHX CDG 08:55 10:30 0.0
5960 CDG BIO 09:44 11:24 0.0
10074 ORY CDG 13:03 13:33 0.0
9103 PIT ATL 23:15 01:05+1 0.0
2034 CDG TXL 12:15 14:00 0.0
7793 TLS CDG 06:05 07:35 0.0
5100 CDG ZRH 13:41 15:21 0.0
10065 CDG ORY 06:10+1 06:40+1 0.0
7651 LYS CDG 06:25 07:35 0.0
7664 CDG MRS 11:35 13:00 0.0
8951 SLC CVG 19:50 23:20 0.0
3395 BUD LYS 18:47 20:47 0.0
7665 MRS CDG 12:05 13:35 0.0
2789 OTP CDG 07:25 10:35 0.0
3286 CDG MLH 05:27+1 06:37+1 0.0
5311 MRS RNS 17:12 18:42 0.0
9833 FCO CDG 12:44 14:54 0.0
7774 CDG PUF 23:23 00:48+1 0.0
1382 CDG PRG 06:49 08:34 0.0
10096 ORY CDG 07:40 08:10 0.0
5406 LYS CFE 18:55 19:35 0.0
3435 VIE LYS 19:20 21:20 0.0
6207 NCE ORY 14:39 16:04 0.0
9028 ATL CRW 12:06+1 13:26+1 0.0
3353 TUN NCE 12:59 14:34 0.0
9914 FCO CTA 02:42+1 03:57+1 0.0
9 JFK CDG 01:02+1 08:02+1 0.0
7639 BIQ CDG 19:55 21:25 0.0
9021 CMH ATL 21:50 23:25 0.0
5436 LYS BIQ 01:43+1 02:58+1 0.0
7542 ORY MPL 07:51 09:06 0.0
5967 BIO CDG 09:35 11:15 0.0
10141 ORY CDG 13:14+1 13:44+1 0.0
5314 RNS MRS 07:24+1 08:49+1 0.0
1722 CDG MUC 16:19 17:54 0.0
6139 TLS ORY 17:10 18:30 0.0
9319 PHX IAH 06:29+1 09:04+1 0.0
5325 MRS LIL 07:40 09:15 0.0
3337 CMN LYS 18:17 20:57 0.0
7755 ETZ ORY 10:34 11:44 0.0
5122 DUB LCY 18:00 19:15 0.0
437 MEX CDG 18:51 06:01 0.0
6043 MRS ORY 17:00 18:20 0.0
1871 LHR CDG 21:47 22:57 0.0
10075 ORY CDG 00:40 01:10 0.0
5730 LIG LYS 05:35 06:35 0.0
1319 FRA CDG 17:31 18:51 0.0
6146 ORY TLS 16:35 17:45 0.0
5381 LGW NTE 20:54 22:09 0.0
8512 ATL BTR 23:50 01:25 0.0
1590 CDG IST 17:42 21:02 0.0
10028 CDG ORY 16:28 16:58 0.0
2342 CDG GVA 14:00 15:10 0.0
8301 AMS BOD 22:34 00:24+1 0.0
2001 MAD CDG 06:03+1 08:08+1 0.0
9943 BRI MXP 06:06 07:46 0.0
5760 MRS NTE 11:11 12:36 0.0
5964 CDG BIO 11:50 13:35 0.0
5027 LCY ORY 18:30 19:45 0.0
7763 SXB CDG 09:35 10:45 0.0
5020 ORY LCY 10:30 11:35 0.0
7810 LIL LYS 05:45 07:00 0.0
8521 CHS ATL 22:20 23:30 0.0
3465 BRU LYS 09:59+1 11:24+1 0.0
5903 LYS PRG 20:35 22:15 0.0
7303 SXB ORY 15:42 16:42 0.0
8262 TLS AMS 11:30 13:35 0.0
6135 TLS ORY 16:10 17:30 0.0
9901 TRS FCO 18:15 19:25 0.0
9884 NCE FCO 10:15 11:25 0.0
3279 BOD SXB 11:35 13:00 0.0
8596 ATL MEM 23:00 00:15 0.0
7843 TLS LYS 00:58+1 01:58+1 0.0
5024 ORY LCY 14:30 15:30 0.0
5356 SXB LIL 04:36+1 05:36+1 0.0
1684 CDG TUN 05:17+1 07:47+1 0.0
5136 CDG BHX 21:19 22:49 0.0
10052 CDG ORY 22:58 23:28 0.0
6137 TLS ORY 05:46+1 07:06+1 0.0
5497 CDG HAJ 19:25 21:00 0.0
5385 LGW NTE 00:15+1 01:30+1 0.0
5586 LYS STR 05:18+1 06:33+1 0.0
7352 RNS ORY 11:53 12:58 0.0
9039 TLH ATL 21:15 22:20 0.0
2218 CDG FRA 15:00 16:25 0.0
9079 PBI ATL 23:10 01:00 0.0
6204 ORY NCE 10:49 12:09 0.0
9830 CDG FCO 17:57 20:02 0.0
5823 LYS FCO 07:35 09:05 0.0
3242 TLS MXP 19:23 20:43 0.0
1103 TRN CDG 11:43 13:13 0.0
10116 ORY CDG 16:28 16:58 0.0
5651 NTE TLS 14:40 15:40 0.0
8725 MDT CVG 05:12+1 06:47+1 0.0
9008 ATL MCO 17:05 18:30 0.0
7824 LYS MRS 16:10 17:05 0.0
8705 LIM ATL 13:55 20:40 0.0
296 CDG NGO 14:25 02:25 0.0
10089 ORY CDG 05:20 05:50 0.0
10004 CDG ORY 12:04 12:34 0.0
6239 NCE ORY 16:05 17:30 0.0
6219 NCE ORY 19:45 21:10 0.0
6133 TLS ORY 15:40 17:00 0.0
5138 CDG BHX 06:33+1 08:03+1 0.0
9078 ATL MYR 01:44+1 03:19 0.0
1624 CDG LIS 11:55 14:25 0.0
5124 DUB LCY 19:19 20:39 0.0
5048 CDG FLR 03:51+1 05:46+1 0.0
5747 RNS NCE 08:50 10:25 0.0
3321 LIS NCE 10:10 12:35 0.0
6231 NCE ORY 19:05 20:30 0.0
7807 BOD LYS 16:55 18:05 0.0
9760 LYS MXP 15:34 16:49 0.0
5888 LYS FRA 05:35+1 07:05+1 0.0
2695 BUD CDG 18:34 20:54 0.0
6110 ORY TLS 12:59 14:09 0.0
9158 CVG SRQ 10:51+1 13:01 0.0
7111 YUL YOW 22:15 00:15 0.0
8518 ATL CAE 12:22+1 13:22+1 0.0
5755 LYS RNS 19:20 20:40 0.0
6214 ORY NCE 22:44 00:04+1 0.0
7658 CDG CFE 02:25+1 03:25+1 0.0
8966 ATL DTW 09:33+1 11:28 0.0
9834 CDG FCO 19:56 22:01 0.0
10138 ORY CDG 03:39+1 04:09+1 0.0
9923 CTA MXP 05:59 07:59 0.0
7306 ORY SXB 13:19 14:19 0.0
5745 TLS RNS 19:45 20:55 0.0
9906 FCO CTA 12:05 13:20 0.0
3249 FCO TLS 20:24 22:09 0.0
2568 CDG MAN 15:05 16:35 0.0
5002 CDG DUB 06:15 08:10 0.0
5907 BCN LYS 17:47 19:07 0.0
7181 CDG ZYR 06:40 08:00 0.0
9308 IAH AUS 21:30 22:20 0.0
5337 NTE NCE 02:26+1 03:56+1 0.0
7409 LYS ORY 13:10 14:15 0.0
9842 CDG FCO 19:10 21:15 0.0
5119 LCY DUB 03:55+1 05:10+1 0.0
5013 DUB CDG 19:15 21:10 0.0
7621 BOD CDG 14:36 16:01 0.0
6125 TLS ORY 19:41 21:01 0.0
8970 CVG MSP 20:30 22:25 0.0
529 DXB CDG 10:06 17:36 0.0
6261 BOD ORY 10:05 11:15 0.0
3324 MRS CMN 20:44 23:14 0.0
9873 MXP NCE 15:00 16:10 0.0
9964 MXP PMO 18:13 19:58 0.0
9094 ATL STL 12:01+1 13:51 0.0
5770 SXB NTE 08:18 09:38 0.0
9870 NCE MXP 10:50 11:55 0.0
6209 NCE ORY 09:35 11:00 0.0
7410 ORY LYS 22:38 23:43 0.0
7482 ORY BIQ 01:43+1 02:58+1 0.0
6251 BOD ORY 05:10 06:20 0.0
3189 CFE LIL 17:35 19:00 0.0
5478 SXB BOD 18:07 19:32 0.0
5962 CDG BIO 07:09+1 08:49+1 0.0
3477 ZRH LYS 02:11+1 03:21+1 0.0
7862 NTE LYS 10:10 11:25 0.0
3246 TLS MXP 21:57 23:17 0.0
9807 MXP CDG 20:40 22:15 0.0
1828 CDG BLQ 12:00 13:45 0.0
1122 CDG MUC 22:16 23:51 0.0
8807 CAE CVG 18:20 20:00 0.0
4788 LYS BIA 20:49 22:19 0.0
2292 KIX NOU 15:27 00:12+1 0.0
7929 NCE LIL 05:17+1 06:57+1 0.0
941 NSI DLA 15:25 16:10 0.0
5587 STR LYS 16:45 17:55 0.0
7720 CDG NTE 10:07 11:12 0.0
3122 BOD NTE 11:15 12:00 0.0
3472 LYS ZRH 12:33 13:43 0.0
7785 TLS CDG 20:26 21:56 0.0
9846 CDG FCO 18:42 20:47 0.0
10113 ORY CDG 01:16+1 01:46+1 0.0
8950 ATL CLT 19:10 20:20 0.0
2196 CDG CMN 14:26 17:31 0.0
9301 DFW IAH 19:30 20:50 0.0
10080 ORY CDG 10:38 11:08 0.0
3125 NTE BOD 14:40 15:25 0.0
1228 CDG BLQ 18:26 20:11 0.0
5712 LIG ORY 18:40 19:45 0.0
9059 DFW ATL 19:58 22:03 0.0
10069 CDG ORY 22:40 23:10 0.0
9900 FCO TRS 03:47+1 05:02+1 0.0
6040 ORY MRS 17:35 18:50 0.0
5966 CDG BIO 13:06 14:51 0.0
10073 ORY CDG 00:00 00:30 0.0
8557 CRW ATL 06:38+1 08:03+1 0.0
7457 PUF ORY 10:10 11:30 0.0
10016 CDG ORY 05:00 05:30 0.0
8237 AMS CDG 15:07 16:22 0.0
3260 MRS CFE 13:36 14:36 0.0
5121 LCY DUB 00:04+1 01:19+1 0.0
8787 JAX CVG 02:44+1 04:44+1 0.0
3251 MAD TLS 07:55 09:10 0.0
6273 BOD ORY 18:05 19:15 0.0
10104 ORY CDG 10:20 10:50 0.0
10078 ORY CDG 01:40 02:10 0.0
7801 BOD LYS 15:27 16:37 0.0
4736 NCE BIA 07:50 08:45 0.0
7362 ORY BES 08:15 09:25 0.0
5670 NTE BES 14:34 15:14 0.0
3144 NTE LIL 06:49+1 07:54+1 0.0
7732 CDG BES 04:43+1 05:58+1 0.0
10001 CDG ORY 00:00 00:30 0.0
8925 RDU CVG 20:25 22:00 0.0
7689 MPL CDG 17:08 18:38 0.0
8507 BNA ATL 08:15+1 09:25 0.0
5026 CDG LCY 16:55 18:00 0.0
8788 CVG PBI 06:31+1 08:51+1 0.0
3408 LYS LHR 18:10 19:50 0.0
5676 LIG LYS 12:45 13:45 0.0
7338 ORY MLH 16:20 17:20 0.0
7508 ORY TLN 17:55 19:15 0.0
8248 LYS AMS 12:53 14:43 0.0
7360 ORY BES 07:10 08:20 0.0
1570 CDG LHR 23:04 00:19+1 0.0
8790 ATL DEN 07:51+1 11:01 0.0
9871 MXP NCE 21:59 23:09 0.0
9098 ATL RDU 12:54+1 14:14 0.0
4725 AJA MRS 18:05 19:00 0.0
8952 CVG STL 20:00 21:25 0.0
5467 MRS SXB 01:18+1 02:38+1 0.0
8829 CLE ATL 06:52+1 08:52 0.0
5895 BCN LYS 13:50 15:05 0.0
8922 CVG MKE 10:44+1 12:04+1 0.0
3272 CFE MPL 07:22+1 08:12+1 0.0
7656 CDG CFE 19:27 20:27 0.0
2009 STR CDG 05:36+1 06:56+1 0.0
3328 MRS CMN 19:38 22:08 0.0
7436 ORY CFE 02:24+1 03:19+1 0.0
3362 MRS RAK 11:36+1 14:21+1 0.0
10100 ORY CDG 09:00 09:30 0.0
2622 ORY MAD 13:57 15:52 0.0
2839 VIE CDG 16:30 18:45 0.0
6229 NCE ORY 18:05 19:30 0.0
7649 LYS CDG 21:19 22:34 0.0
7794 CDG TLS 01:09+1 02:34+1 0.0
8562 ATL IND 04:14+1 05:44 0.0
8260 TLS AMS 05:30 07:55 0.0
3123 NTE BOD 09:45 10:35 0.0
7752 ORY ETZ 16:25 17:25 0.0
5825 LYS FCO 06:37+1 08:07+1 0.0
7842 LYS TLS 15:00 16:05 0.0
4511 BIA ORY 14:59 16:34 0.0
1734 CDG TXL 16:14 17:59 0.0
10142 ORY CDG 03:46+1 04:16+1 0.0
8893 MKE CVG 00:36+1 01:56+1 0.0
3540 ORY ALG 17:56 20:06 0.0
3225 CFE GVA 11:56 12:46 0.0
7837 NCE LYS 14:39 15:34 0.0
8936 CVG SAN 21:50 02:15 0.0
3291 MXP LYS 17:20 18:20 0.0
6109 TLS ORY 08:25 09:45 0.0
3285 MLH CDG 13:50 15:05 0.0
10144 ORY CDG 13:27+1 13:57 0.0
8541 DEN ATL 01:50+1 04:40+1 0.0
1095 BUD CDG 09:10 11:30 0.0
10039 CDG ORY 12:40 13:10 0.0
7407 LYS ORY 01:03+1 02:08+1 0.0
6114 ORY TLS 09:50 11:00 0.0
2125 LIS CDG 10:17 12:47 0.0
1229 BLQ CDG 09:00 10:50 0.0
2323 MUC CDG 01:57+1 03:42+1 0.0
1135 TXL CDG 06:10 07:55 0.0
1504 CDG FCO 23:47 01:52+1 0.0
3267 CFE MRS 00:48+1 01:43+1 0.0
9817 MXP CDG 21:31 23:06 0.0
4505 AJA ORY 17:40 19:20 0.0
5405 CFE LYS 16:55 17:35 0.0
8253 AMS LYS 13:24 15:04 0.0
2545 SVO CDG 06:40 10:40 0.0
10047 CDG ORY 18:06 18:36 0.0
3164 NTE CFE 17:36 18:36 0.0
9137 MLB ATL 01:32+1 03:07+1 0.0
6124 ORY TLS 15:52 17:02 0.0
2014 CDG MXP 02:19+1 03:54+1 0.0
4705 AJA NCE 21:13 22:08 0.0
8673 BTR ATL 08:51+1 10:16+1 0.0
6143 TLS ORY 20:37 21:57 0.0
6008 ORY MRS 07:05 08:20 0.0
8678 ATL PHX 08:44+1 12:49 0.0
5968 CDG BIO 02:17+1 03:57+1 0.0
7184 ZYR CDG 09:40 10:55 0.0
8825 CLE CVG 08:06+1 09:11+1 0.0
1702 CDG TRN 18:57 20:22 0.0
1604 CDG FCO 10:05 12:10 0.0
7549 MPL ORY 14:20 15:40 0.0
3352 NCE TUN 12:20 13:50 0.0
5037 FLR CDG 00:20+1 02:15+1 0.0
6113 TLS ORY 08:40 10:00 0.0
1695 BUD CDG 23:51 02:11+1 0.0
8095 SYD SIN 07:00 13:40 0.0
6245 NCE ORY 08:35 10:00 0.0
