529 DXB CDG 22:19 05:49+1 0.0
8872 CVG PIT 21:30 22:35 0.0
2035 TXL CDG 15:05 16:50 0.0
10007 CDG ORY 02:00 02:30 0.0
7542 ORY MPL 15:45 17:00 0.0
10027 CDG ORY 17:33 18:03 0.0
1400 CDG MAD 20:24 22:29 0.0
7673 MRS CDG 06:35 08:05 0.0
5489 CDG HAJ 23:15 00:50+1 0.0
28 CDG IAD 16:55 01:25+1 0.0
1469 MAN CDG 14:18 15:43 0.0
7485 BIQ ORY 12:50 14:10 0.0
7309 SXB ORY 12:10 13:10 0.0
2046 CDG WAW 16:33 18:48 0.0
5764 MRS NTE 19:35 21:00 0.0
5454 BOD MRS 14:35 15:40 0.0
6218 ORY NCE 15:15 16:35 0.0
4504 ORY AJA 20:15 21:55 0.0
5969 BIO CDG 19:35 21:10 0.0
8594 ATL MEM 23:54 01:14+1 0.0
8575 MEM ATL 19:25 20:45 0.0
8529 BWI ATL 17:00 18:45 0.0
2278 NRT NOU 11:55 20:40 0.0
5098 FCO MRS 20:42 22:27 0.0
3145 LIL NTE 13:20 14:30 0.0
6106 ORY TLS 09:44 10:54 0.0
9845 FCO CDG 22:46 00:56+1 0.0
6038 ORY MRS 17:05 18:20 0.0
18 CDG EWR 20:45 05:10+1 0.0
3296 LYS MXP 04:28+1 05:23+1 0.0
3260 MRS CFE 16:03 17:03 0.0
1889 OTP CDG 21:53 01:03+1 0.0
1949 BCN CDG 17:15 19:10 0.0
7362 ORY BES 23:12 00:22+1 0.0
10087 ORY CDG 11:36 12:06 0.0
3123 NTE BOD 09:45 10:35 0.0
5390 SXB CFE 07:25 08:30 0.0
9919 CTA FCO 15:40 17:00 0.0
9995 SUF FCO 05:50 07:05 0.0
6020 ORY MRS 16:08 17:23 0.0
2047 WAW CDG 15:43 18:08 0.0
6116 ORY TLS 15:10 16:20 0.0
5509 TLS LIL 04:48+1 06:23+1 0.0
9830 CDG FCO 06:50 08:55 0.0
9094 ATL STL 22:20 00:10 0.0
7680 CDG MPL 10:25 11:50 0.0
5715 ORY LIG 10:05+1 11:05+1 0.0
7721 NTE CDG 09:29 10:34 0.0
5734 LIG LYS 02:18+1 03:23+1 0.0
8757 SFO CVG 09:09+1 13:34+1 0.0
1271 LHR CDG 18:50 20:00 0.0
10105 ORY CDG 12:02 12:32 0.0
5901 LYS PRG 08:00 09:40 0.0
1138 CDG VIE 10:16 12:16 0.0
5782 LYS SXB 19:00 20:05 0.0
5834 LYS MUC 07:30 08:50 0.0
5500 HAJ CDG 14:00 15:30 0.0
3135 LIL BOD 18:00 19:20 0.0
7659 CFE CDG 20:29 21:34 0.0
5591 MRS TLS 19:24 20:19 0.0
9099 PDX ATL 23:11 03:51 0.0
2652 CDG KBP 14:52 18:02 0.0
1625 LIS CDG 02:54+1 05:24+1 0.0
6135 TLS ORY 19:39 20:59 0.0
8651 SRQ ATL 07:27+1 09:07 0.0
5590 TLS MRS 19:29 20:24 0.0
10074 ORY CDG 05:48 06:18 0.0
3460 LYS BRU 13:05 14:30 0.0
2045 SVO CDG 08:30 12:25 0.0
7356 RNS ORY 05:42+1 06:47+1 0.0
8996 CDG ATL 23:18 09:18+1 0.0
1714 CDG MXP 16:13 17:48 0.0
9872 NCE MXP 01:13+1 02:18+1 0.0
1205 FCO CDG 09:20 11:30 0.0
7661 MRS CDG 07:40 09:10 0.0
278 CDG NRT 13:22 01:12 0.0
8094 SIN PER 11:50 16:55 0.0
9853 TRS MXP 15:45 17:10 0.0
3259 CFE TLS 17:30 18:25 0.0
5467 MRS SXB 02:45+1 04:05+1 0.0
7415 LYS ORY 18:40 19:45 0.0
6131 TLS ORY 15:10 16:30 0.0
6019 MRS ORY 09:30 10:50 0.0
7549 MPL ORY 20:34 21:54 0.0
3132 BOD LIL 07:25 08:50 0.0
4734 MRS AJA 21:58 22:53 0.0
7337 MLH ORY 09:45 10:55 0.0
3258 TLS CFE 18:55 19:50 0.0
6240 ORY NCE 06:00 07:20 0.0
3270 NTE MPL 11:06 12:26 0.0
8880 CVG STL 21:40 23:00 0.0
8629 RDU ATL 22:18 23:43 0.0
7451 PUF ORY 08:24 09:44 0.0
5505 TLS LIL 07:45 09:20 0.0
2888 CDG OTP 17:52 20:52 0.0
1341 AMS CDG 10:45 12:00 0.0
6229 NCE ORY 19:02 20:27 0.0
10040 CDG ORY 01:39+1 02:09+1 0.0
8572 ATL JAX 21:55 23:00 0.0
7840 LYS TLS 20:48 21:53 0.0
72 LAX CDG 06:25 17:00 0.0
6204 ORY NCE 12:36 13:56 0.0
10068 CDG ORY 23:41 00:11+1 0.0
2625 MAD ORY 18:52 20:52 0.0
5438 LYS BIQ 06:00 07:15 0.0
8552 ATL BNA 11:55+1 13:00+1 0.0
8810 CVG BHM 06:46+1 08:06+1 0.0
7317 SXB ORY 06:42+1 07:42+1 0.0
8091 MEL SIN 19:31 01:51+1 0.0
8273 AMS NCE 02:36+1 04:41+1 0.0
3409 LHR LYS 20:45 22:20 0.0
2002 CDG TRN 15:00 16:25 0.0
1643 GVA CDG 20:23 21:33 0.0
5108 CDG ZRH 00:02+1 01:22+1 0.0
8925 RDU CVG 23:59 01:34+1 0.0
7815 LYS LIL 05:37+1 06:52+1 0.0
2442 CDG GVA 15:00 16:10 0.0
7374 ORY BES 07:30+1 08:40+1 0.0
7491 BIQ ORY 18:00 19:20 0.0
3142 NTE LIL 10:27 11:32 0.0
7548 ORY MPL 17:20 18:35 0.0
7928 LIL NCE 13:47 15:32 0.0
9850 MXP TRS 20:56 22:16 0.0
3325 CMN MRS 19:24 21:54 0.0
3139 GVA NTE 15:35 16:55 0.0
10124 ORY CDG 17:00 17:30 0.0
8790 ATL DEN 21:55 01:05 0.0
4739 BIA NCE 06:44+1 07:39+1 0.0
5775 LYS SXB 21:57 22:52 0.0
1925 LIS CDG 18:30 21:00 0.0
1740 CDG AMS 11:35 12:50 0.0
7552 ORY MPL 04:14+1 05:29+1 0.0
9066 ATL AUS 10:50+1 13:15 0.0
7665 MRS CDG 22:07 23:37 0.0
5936 LRT ORY 05:45+1 06:50+1 0.0
2342 CDG GVA 14:00 15:10 0.0
7771 SXB CDG 00:10+1 01:20+1 0.0
2671 LHR CDG 19:00 20:15 0.0
5394 SXB CFE 02:31+1 03:51+1 0.0
7365 BES ORY 10:10 11:25 0.0
1896 CDG CMN 20:56 00:01+1 0.0
1149 BCN CDG 00:21+1 02:16+1 0.0
10106 ORY CDG 16:49 17:19 0.0
5331 MRS LIL 04:33+1 06:08+1 0.0
7624 CDG BOD 12:25 13:45 0.0
5803 LYS MPL 22:07 23:12 0.0
4605 LUX CDG 22:57 23:57 0.0
6222 ORY NCE 16:00 17:20 0.0
8553 HSV ATL 08:22+1 09:22 0.0
2070 CDG LHR 22:58 00:08+1 0.0
3234 BOD MAD 16:10 17:25 0.0
8953 STL CVG 05:57+1 07:07+1 0.0
10123 ORY CDG 16:40 17:10 0.0
7802 LYS BOD 19:50 20:55 0.0
10077 ORY CDG 11:13 11:43 0.0
7851 TLS LYS 04:31+1 05:41+1 0.0
3159 LIL BOD 22:13 23:33 0.0
7311 SXB ORY 13:35 14:35 0.0
7627 BOD CDG 23:35 01:00+1 0.0
7835 NCE LYS 00:09+1 01:04+1 0.0
8988 CVG OMA 12:39+1 14:34 0.0
10126 ORY CDG 07:01+1 07:31+1 0.0
1419 FRA CDG 17:57 19:17 0.0
2104 CDG FCO 15:15 17:20 0.0
5321 MLH RNS 19:43 21:08 0.0
9077 MYR ATL 11:32+1 12:52+1 0.0
3356 ORY RAK 10:15 13:20 0.0
6007 MRS ORY 11:34 12:54 0.0
7436 ORY CFE 00:37+1 01:32+1 0.0
6029 MRS ORY 18:18 19:38 0.0
5028 ORY LCY 17:55 19:00 0.0
5482 SXB TLS 22:09 23:34 0.0
7795 TLS CDG 12:01 13:31 0.0
1426 CDG VCE 13:54 15:39 0.0
2322 CDG MUC 14:35 16:10 0.0
5879 DUS LYS 16:40 18:10 0.0
3210 CFE BRU 15:12 16:32 0.0
6250 ORY BOD 05:50 06:55 0.0
7507 TLN ORY 14:40 16:05 0.0
7842 LYS TLS 15:00 16:05 0.0
1504 CDG FCO 08:50 10:55 0.0
3137 LIL BOD 14:15 15:35 0.0
9927 CTA MXP 13:16 15:16 0.0
5747 RNS NCE 09:34 11:09 0.0
5882 LYS FRA 19:15 20:45 0.0
3225 CFE GVA 09:16 10:06 0.0
6238 ORY NCE 18:00 19:20 0.0
9971 PMO MXP 20:02 21:47 0.0
7411 LYS ORY 23:10 00:15+1 0.0
8618 ATL CLE 22:35 00:20 0.0
7781 TLS CDG 09:13 10:43 0.0
2627 MAD ORY 06:50 08:50 0.0
5334 NCE NTE 11:36 13:11 0.0
9119 MCO ATL 04:43+1 06:13+1 0.0
9921 TRS FCO 04:52+1 05:57+1 0.0
9916 FCO CTA 23:28 00:43+1 0.0
5311 MRS RNS 05:40 07:10 0.0
10004 CDG ORY 02:21 02:51 0.0
8859 GRR CVG 06:35+1 07:45+1 0.0
1645 SVO CDG 16:42 20:42 0.0
9805 MXP CDG 12:15 13:50 0.0
5744 RNS TLS 18:30 19:35 0.0
5117 LCY DUB 13:30 14:45 0.0
9902 MXP TRS 20:00 21:20 0.0
5039 FLR CDG 09:15 11:10 0.0
1246 CDG WAW 17:40 19:55 0.0
9875 MXP NCE 20:30 21:40 0.0
7641 LYS CDG 10:00 11:10 0.0
2124 CDG LIS 18:50 21:20 0.0
1007 DUS CDG 06:20 07:35 0.0
3213 BRU BOD 05:35 07:05 0.0
8725 MDT CVG 18:45 20:20 0.0
9948 FCO PMO 09:55 11:05 0.0
1523 MUC CDG 13:03 14:48 0.0
8936 CVG SAN 08:07+1 12:32 0.0
5801 LYS MPL 07:40 08:45 0.0
6110 ORY TLS 07:50 09:00 0.0
2170 CDG LHR 17:00 18:15 0.0
10009 CDG ORY 02:40 03:10 0.0
1000 CDG MAD 06:15 08:20 0.0
9018 ATL SAT 21:55 00:15 0.0
6271 BOD ORY 05:59+1 07:09+1 0.0
10001 CDG ORY 00:00 00:30 0.0
5501 CDG HAJ 00:43+1 02:18+1 0.0
5770 SXB NTE 11:09 12:29 0.0
8997 ATL CDG 07:59+1 16:24 0.0
6120 ORY TLS 23:40 00:50+1 0.0
530 CDG DXB 20:20 02:55 0.0
5810 SXB LGW 05:55 07:20 0.0
1048 CDG BCN 05:40 07:25 0.0
6157 TLS ORY 16:55 18:15 0.0
6260 ORY BOD 12:10 13:15 0.0
3153 CFE NCE 10:58 12:08 0.0
7504 ORY TLN 06:02+1 07:22+1 0.0
5773 NTE SXB 08:04+1 09:24+1 0.0
1601 MAD CDG 14:35 16:40 0.0
9974 FCO AOI 20:40 21:45 0.0
5839 MUC LYS 21:33 22:53 0.0
3111 BIQ CFE 20:03 21:08 0.0
8876 ATL FWA 07:50+1 09:25 0.0
7760 CDG SXB 06:35 07:45 0.0
6032 ORY MRS 00:21+1 01:36+1 0.0
6201 NCE ORY 17:50 19:15 0.0
9924 MXP CTA 13:45 15:40 0.0
5431 BIQ LYS 05:35 06:55 0.0
1242 CDG GVA 19:00 20:10 0.0
9886 NCE FCO 18:25 19:35 0.0
7332 ORY MLH 07:50 08:50 0.0
7313 SXB ORY 17:58 18:58 0.0
8864 ATL SRQ 05:29+1 06:54 0.0
7456 ORY PUF 17:27 18:42 0.0
4949 BCN MRS 06:00 07:00 0.0
8938 CVG SBN 22:30 23:25 0.0
7453 PUF ORY 19:11 20:31 0.0
607 CAY ORY 02:15+1 10:50 0.0
6267 BOD ORY 15:00 16:10 0.0
1171 LHR CDG 09:15 10:25 0.0
1648 CDG BCN 14:31 16:16 0.0
9964 MXP PMO 19:50 21:35 0.0
656 ORY FDF 04:32+1 13:12 0.0
10113 ORY CDG 19:20 19:50 0.0
9987 BDS FCO 11:34 12:54 0.0
7506 ORY TLN 12:31 13:51 0.0
8464 ATL CAK 23:00 00:50 0.0
438 CDG MEX 22:07 10:12 0.0
5723 CDG RNS 22:38 23:33 0.0
2638 CDG VIE 14:44 16:54 0.0
3121 NTE BOD 12:12 12:57 0.0
3122 BOD NTE 20:27 21:12 0.0
5004 CDG DUB 09:15 11:15 0.0
8913 PBI CVG 17:50 20:20 0.0
5105 ZRH CDG 15:35 17:00 0.0
2128 CDG BLQ 04:39+1 06:19+1 0.0
6053 MRS ORY 19:30 20:50 0.0
5130 CDG BHX 07:46 09:26 0.0
3157 CFE NCE 13:30 14:40 0.0
9903 TRS MXP 18:15 19:40 0.0
2300 CDG MAD 04:44+1 06:49+1 0.0
3313 CMN TLS 16:15 18:30 0.0
9131 DEN ATL 19:20 22:05 0.0
8515 AUS ATL 17:20 19:35 0.0
8632 ATL CLE 13:54+1 15:44 0.0
10089 ORY CDG 05:20 05:50 0.0
2000 CDG MAD 16:30 18:35 0.0
9808 CDG MXP 06:17+1 07:57+1 0.0
1127 VCE CDG 13:04 14:54 0.0
1047 WAW CDG 00:52+1 03:17+1 0.0
7370 ORY BES 03:26+1 04:36+1 0.0
8527 CLT ATL 23:20 00:35 0.0
7335 MLH ORY 09:06 10:16 0.0
5814 SXB LGW 16:45 18:10 0.0
4771 AJA LYS 22:50 00:25+1 0.0
6208 ORY NCE 11:57 13:17 0.0
5742 RNS TLS 17:50 18:55 0.0
5750 RNS LYS 15:54 17:09 0.0
7809 BOD LYS 04:44+1 05:54+1 0.0
7841 TLS LYS 05:50 06:50 0.0
9928 MXP CTA 06:32+1 08:27+1 0.0
5596 TLS MRS 00:44+1 01:39+1 0.0
5020 ORY LCY 09:47 10:52 0.0
7331 MLH ORY 16:09 17:19 0.0
8857 FWA CVG 18:50 19:40 0.0
10059 CDG ORY 19:20 19:50 0.0
8625 PIT ATL 12:23+1 14:08 0.0
1209 STR CDG 18:31 19:51 0.0
9034 ATL CHO 23:30 00:55 0.0
5508 LIL TLS 02:13+1 03:43+1 0.0
5586 LYS STR 19:56 21:11 0.0
9934 FCO BRI 12:20 13:25 0.0
5876 LYS DUS 18:41 20:06 0.0
942 DLA CDG 17:50 00:25 941.0
1250 CDG CPH 18:00 19:55 0.0
5906 LYS BCN 10:36 11:56 0.0
3131 LIL BOD 09:36 10:56 0.0
1726 CDG VCE 11:35 13:20 0.0
9906 FCO CTA 12:05 13:20 0.0
8950 ATL CLT 00:40+1 01:50+1 0.0
8905 DTW ATL 02:18+1 04:13+1 0.0
8259 AMS LYS 22:39 00:19+1 0.0
5721 CDG RNS 01:48+1 02:53+1 0.0
5746 NCE RNS 16:44 18:24 0.0
1624 CDG LIS 17:36 20:06 0.0
9135 ELP ATL 23:43 02:43+1 0.0
5966 CDG BIO 06:50 08:35 0.0
8879 LEX CVG 11:29+1 12:14+1 0.0
6245 NCE ORY 20:57 22:22 0.0
8283 AMS MRS 16:55 18:50 0.0
3126 BOD NTE 20:00 20:45 0.0
8509 MLB ATL 23:10 00:45 0.0
8894 ATL TYS 10:19+1 11:14 0.0
8966 ATL DTW 02:32+1 04:27 0.0
6145 TLS ORY 07:06+1 08:26+1 0.0
5323 MLH RNS 03:54+1 05:19+1 0.0
7753 ETZ ORY 04:01+1 05:11+1 0.0
2623 MAD ORY 11:40 13:40 0.0
9761 MXP LYS 14:52 16:07 0.0
9890 MRS MXP 10:54 12:19 0.0
6125 TLS ORY 18:58 20:18 0.0
10021 CDG ORY 14:42 15:12 0.0
2145 SVO CDG 23:00 02:55+1 0.0
563 BEY CDG 22:44 03:24 0.0
1046 CDG WAW 21:01 23:16 0.0
5345 LYS ETZ 08:02+1 09:07+1 0.0
5907 BCN LYS 03:51+1 05:11+1 0.0
8507 BNA ATL 23:15 00:25 0.0
19 EWR CDG 22:31 05:41+1 0.0
2049 BCN CDG 19:25 21:20 0.0
7339 MLH ORY 16:09 17:19 0.0
9922 MXP CTA 11:28 13:23 0.0
8888 ATL SAT 22:25 00:50 0.0
10012 CDG ORY 05:58 06:28 0.0
5411 MLH LYS 14:52 15:47 0.0
7 JFK CDG 22:47 05:52+1 0.0
1571 LHR CDG 13:05 14:15 0.0
9122 ATL MLB 03:28+1 04:53+1 0.0
8858 CVG GRR 20:25 21:30 0.0
5812 SXB LGW 11:05 12:30 0.0
10079 ORY CDG 15:03 15:33 0.0
7638 CDG BIQ 12:20 13:45 0.0
9953 PMO FCO 18:46 19:56 0.0
5048 CDG FLR 17:45 19:40 0.0
1919 FRA CDG 14:55 16:15 0.0
5766 MRS NTE 00:07+1 01:27+1 0.0
6036 ORY MRS 21:34 22:49 0.0
2304 CDG FCO 18:00 20:05 0.0
3328 MRS CMN 23:28 01:58+1 0.0
344 CDG YUL 12:25 20:05 0.0
2294 CDG BUD 14:35 16:45 0.0
7501 TLN ORY 05:55 07:20 0.0
2568 CDG MAN 17:05 18:35 0.0
8965 SBN ATL 16:35 18:30 0.0
9301 DFW IAH 05:05+1 06:25+1 0.0
8597 MEM ATL 21:00 22:20 0.0
6142 ORY TLS 21:23 22:33 0.0
1301 MAD CDG 11:55 14:00 0.0
8952 CVG STL 04:04+1 05:29+1 0.0
5065 NCE TLS 19:25 20:50 0.0
7457 PUF ORY 00:19+1 01:39+1 0.0
8247 AMS LYS 17:31 19:11 0.0
1114 CDG MXP 15:34 17:09 0.0
526 CDG DXB 12:15 18:55 0.0
8089 BNE SIN 06:45 14:25 0.0
7863 LYS NTE 07:55 09:10 0.0
5960 CDG BIO 18:22 20:02 0.0
5341 LYS ETZ 09:20 10:25 0.0
8866 ATL CHS 06:11+1 07:16+1 0.0
5658 RNS MPL 09:50 11:05 0.0
9064 ATL SRQ 23:50 01:20 0.0
6011 MRS ORY 00:48+1 02:08+1 0.0
6103 TLS ORY 05:40 07:00 0.0
7583 BIA ORY 15:55 17:30 0.0
3158 NCE CFE 16:42 17:57 0.0
5374 ETZ CFE 15:40 16:50 0.0
10030 CDG ORY 10:19 10:49 0.0
1001 MAD CDG 09:25 11:30 0.0
7482 ORY BIQ 21:56 23:11 0.0
2171 LHR CDG 09:58+1 11:08+1 0.0
5673 BES NTE 16:58 17:43 0.0
7668 CDG MRS 02:10+1 03:35+1 0.0
9000 ATL LAS 23:40 03:55 0.0
10073 ORY CDG 08:55 09:25 0.0
5420 LYS PUF 19:30 20:40 0.0
6147 TLS ORY 20:09 21:29 0.0
4609 LUX CDG 16:52 17:52 0.0
7836 LYS NCE 11:25 12:25 0.0
3271 MPL CFE 19:09 19:59 0.0
10116 ORY CDG 19:26 19:56 0.0
5787 LYS SXB 13:17 14:12 0.0
5711 ORY LIG 08:00 09:00 0.0
5140 CDG BHX 22:04 23:29 0.0
5456 BOD MRS 18:22 19:27 0.0
7620 CDG BOD 17:41 19:01 0.0
8956 CVG TPA 10:43+1 12:43+1 0.0
8940 CVG ROC 21:35 23:00 0.0
9841 FCO CDG 16:05 18:15 0.0
8652 ATL SEA 09:01+1 14:11+1 0.0
9982 FCO BDS 04:32+1 05:47+1 0.0
8265 AMS TLS 18:39 20:34 0.0
2497 CMN CDG 21:05 00:10+1 0.0
4500 ORY AJA 19:15 20:55 0.0
8935 ORF CVG 18:35 20:25 0.0
6206 ORY NCE 22:51 00:11+1 0.0
7704 CDG NCE 22:06 23:41 0.0
4716 NCE AJA 18:05 19:00 0.0
10029 CDG ORY 09:20 09:50 0.0
1703 TRN CDG 15:59 17:29 0.0
9186 CVG MEM 11:31+1 12:56+1 0.0
4754 MRS BIA 20:15 21:10 0.0
7324 ORY SXB 15:10 16:10 0.0
4792 NCE BIA 20:05 21:00 0.0
5822 FCO LYS 12:20 13:55 0.0
8508 ATL MLB 22:55 00:25 0.0
9023 DEN ATL 21:05 00:05 0.0
9028 ATL CRW 06:32+1 07:52+1 0.0
8647 SDF ATL 10:09+1 11:34+1 0.0
3215 BRU CFE 20:09 21:29 0.0
26 CDG IAD 15:20 23:55 0.0
1123 MUC CDG 08:40 10:25 0.0
1927 VCE CDG 16:55 18:45 0.0
7350 RNS ORY 14:33 15:38 0.0
3281 BOD MLH 05:17+1 06:42+1 0.0
5881 FRA LYS 05:30 06:50 0.0
7186 ZYR CDG 15:15 16:35 0.0
6213 NCE ORY 01:12+1 02:37+1 0.0
8016 KIX FUK 12:06 13:16 0.0
2048 CDG BCN 23:40 01:25+1 0.0
1024 CDG LIS 13:41 16:11 0.0
4700 NCE AJA 08:05 09:00 0.0
9303 ELP IAH 01:59+1 03:54+1 0.0
7813 LYS LIL 13:14 14:29 0.0
